Filename,GPS Event,GPS Time,Weeks:Seconds,Longitude,Latitude,Altitude,Pitch,Roll,Yaw,Yaw Type,ISO,Aperture,Shutter Speed 1/#
23-28-18.731_RGB_25320_28738.IIQ,971,23:28:18.731471,2073:84498.731472,-127.082315,51.69707,2453.619 m,-3.92000,-2.89000,289.92999,T,400,5.6,1000
23-28-23.732_RGB_25321_28739.IIQ,972,23:28:23.732245,2073:84503.732245,-127.088861,51.698123,2439.629 m,-2.38000,-6.05000,284.17999,T,400,5.6,1000
23-28-28.731_RGB_25322_28740.IIQ,973,23:28:28.731073,2073:84508.731074,-127.095541,51.69875,2426.789 m,-2.19000,-8.51000,276.78000,T,400,5.6,1000
23-28-33.731_RGB_25323_28741.IIQ,974,23:28:33.731883,2073:84513.731883,-127.102314,51.698916,2410.079 m,-3.60000,-1.96000,272.32001,T,400,5.6,1000
23-28-38.731_RGB_25324_28742.IIQ,975,23:28:38.731704,2073:84518.731704,-127.109143,51.698899,2390.399 m,-3.59000,2.51000,272.53000,T,400,5.6,1000
23-28-43.732_RGB_25325_28743.IIQ,976,23:28:43.732518,2073:84523.732518,-127.116001,51.698935,2377.579 m,-2.54000,2.64000,274.04999,T,400,5.6,1000
23-28-48.732_RGB_25326_28744.IIQ,977,23:28:48.732334,2073:84528.732334,-127.122815,51.699045,2368.259 m,-2.71000,0.18000,274.17999,T,400,5.6,1000
23-28-53.731_RGB_25327_28745.IIQ,978,23:28:53.731916,2073:84533.731916,-127.129572,51.699171,2358.260 m,-2.70000,0.85000,273.29999,T,400,5.6,1000
23-28-58.731_RGB_25328_28746.IIQ,979,23:28:58.731696,2073:84538.731696,-127.136271,51.699306,2349.090 m,-1.26000,1.96000,273.70999,T,400,5.6,1000
23-29-03.731_RGB_25329_28747.IIQ,980,23:29:03.731788,2073:84543.731788,-127.142898,51.699466,2340.009 m,-1.41000,1.28000,274.41000,T,400,5.6,1000
23-29-08.732_RGB_25330_28748.IIQ,981,23:29:08.732606,2073:84548.732606,-127.149473,51.699646,2327.470 m,-2.15000,0.58000,273.73999,T,400,5.6,1000
23-29-13.732_RGB_25331_28749.IIQ,982,23:29:13.732422,2073:84553.732423,-127.156038,51.699826,2311.019 m,-2.41000,1.01000,274.34000,T,400,5.6,1000
23-29-18.731_RGB_25332_28750.IIQ,983,23:29:18.731828,2073:84558.731828,-127.162604,51.700012,2294.759 m,-2.09000,-0.22000,274.14001,T,400,5.6,1000
23-29-23.732_RGB_25333_28751.IIQ,984,23:29:23.732057,2073:84563.732058,-127.169186,51.700174,2283.950 m,-2.63000,0.62000,272.88000,T,400,5.6,1000
23-29-28.731_RGB_25334_28752.IIQ,985,23:29:28.731878,2073:84568.731878,-127.17574,51.700324,2278.449 m,-1.27000,-0.09000,272.42999,T,400,5.6,1000
23-29-33.732_RGB_25335_28753.IIQ,986,23:29:33.732696,2073:84573.732697,-127.182241,51.700471,2274.159 m,-1.48000,0.20000,271.75000,T,400,5.6,1000
23-29-38.731_RGB_25336_28754.IIQ,987,23:29:38.731952,2073:84578.731952,-127.188682,51.700621,2267.880 m,-1.34000,-0.30000,272.66000,T,400,5.6,1000
23-29-43.732_RGB_25337_28755.IIQ,988,23:29:43.732331,2073:84583.732331,-127.195091,51.700768,2257.329 m,-2.90000,1.36000,272.35001,T,400,5.6,1000
23-29-48.732_RGB_25338_28756.IIQ,989,23:29:48.732512,2073:84588.732513,-127.20148,51.700942,2244.960 m,-2.90000,1.66000,273.10999,T,400,5.6,1000
23-29-53.732_RGB_25339_28757.IIQ,990,23:29:53.732967,2073:84593.732967,-127.207846,51.701145,2231.809 m,-2.90000,0.58000,273.17999,T,400,5.6,1000
23-29-58.733_RGB_25340_28758.IIQ,991,23:29:58.733066,2073:84598.733067,-127.214194,51.701358,2215.909 m,-2.74000,0.70000,273.72000,T,400,5.6,1000
23-30-03.732_RGB_25341_28759.IIQ,992,23:30:03.732602,2073:84603.732602,-127.220553,51.701584,2193.329 m,-4.93000,-0.69000,273.70001,T,400,5.6,1000
23-30-08.731_RGB_25342_28760.IIQ,993,23:30:08.731627,2073:84608.731627,-127.226998,51.701743,2162.550 m,-4.94000,-7.23000,271.01001,T,400,5.6,1000
23-30-13.733_RGB_25343_28761.IIQ,994,23:30:13.733236,2073:84613.733236,-127.233544,51.701607,2134.659 m,-4.89000,-6.66000,266.35999,T,400,5.6,1000
23-30-18.732_RGB_25344_28762.IIQ,995,23:30:18.732191,2073:84618.732191,-127.240141,51.701182,2106.490 m,-4.79000,-2.68000,262.17999,T,400,5.6,1000
23-30-23.732_RGB_25345_28763.IIQ,996,23:30:23.732871,2073:84623.732872,-127.246793,51.700586,2075.100 m,-5.08000,-1.19000,260.54001,T,400,5.6,1000
23-30-28.731_RGB_25346_28764.IIQ,997,23:30:28.731763,2073:84628.731763,-127.253528,51.699837,2035.779 m,-6.64000,-6.52000,256.85001,T,400,5.6,1000
23-30-33.732_RGB_25347_28765.IIQ,998,23:30:33.732506,2073:84633.732506,-127.260299,51.698813,1999.279 m,-5.71000,-0.15000,254.33000,T,400,5.6,1000
23-30-38.733_RGB_25348_28766.IIQ,999,23:30:38.733345,2073:84638.733346,-127.267079,51.697678,1967.730 m,-5.68000,-0.31000,253.62000,T,400,5.6,1000
23-30-43.732_RGB_25349_28767.IIQ,1000,23:30:43.732149,2073:84643.732149,-127.273868,51.696511,1935.339 m,-5.20000,-0.20000,253.17000,T,400,5.6,1000
23-30-48.732_RGB_25350_28768.IIQ,1001,23:30:48.732959,2073:84648.73296,-127.280685,51.695321,1904.000 m,-5.12000,0.19000,253.14999,T,400,5.6,1000
23-30-53.732_RGB_25351_28769.IIQ,1002,23:30:53.732774,2073:84653.732774,-127.28753,51.694123,1873.079 m,-5.13000,0.29000,253.20000,T,400,5.6,1000
23-30-58.732_RGB_25352_28770.IIQ,1003,23:30:58.732594,2073:84658.732594,-127.294378,51.692918,1848.980 m,-2.34000,-0.09000,253.72000,T,400,5.6,1000
23-31-03.732_RGB_25353_28771.IIQ,1004,23:31:03.732407,2073:84663.732407,-127.301103,51.691706,1831.849 m,-3.88000,-1.70000,252.41000,T,400,5.6,1000
23-31-08.733_RGB_25354_28772.IIQ,1005,23:31:08.733229,2073:84668.733229,-127.30771,51.690477,1811.990 m,-3.87000,-0.27000,252.71001,T,400,5.6,1000
23-31-13.733_RGB_25355_28773.IIQ,1006,23:31:13.733045,2073:84673.733045,-127.314221,51.689211,1798.490 m,-4.99000,-0.68000,249.97000,T,400,5.6,1000
23-31-18.732_RGB_25356_28774.IIQ,1007,23:31:18.732552,2073:84678.732553,-127.320678,51.687896,1776.400 m,-3.94000,10.32000,250.07001,T,400,5.6,1000
23-31-23.732_RGB_25357_28775.IIQ,1008,23:31:23.732677,2073:84683.732677,-127.327256,51.686861,1751.130 m,-5.44000,4.28000,258.03000,T,400,5.6,1000
23-31-28.732_RGB_25358_28776.IIQ,1009,23:31:28.732495,2073:84688.732495,-127.333926,51.686004,1727.259 m,-3.37000,-2.45000,257.54999,T,400,5.6,1000
23-31-33.741_RGB_25359_28777.IIQ,1010,23:31:33.741309,2073:84693.741309,-127.340473,51.684953,1714.269 m,-1.05000,-16.89000,253.81000,T,400,5.6,1000
23-31-38.732_RGB_25360_28778.IIQ,1011,23:31:38.73268,2073:84698.73268,-127.346632,51.683431,1713.070 m,-2.52000,-0.25000,248.22000,T,400,5.6,1000
23-31-43.732_RGB_25361_28779.IIQ,1012,23:31:43.732942,2073:84703.732942,-127.352609,51.681751,1704.240 m,-2.67000,-3.42000,244.64999,T,400,5.6,1000
23-31-48.733_RGB_25362_28780.IIQ,1013,23:31:48.733236,2073:84708.733237,-127.358451,51.679987,1687.539 m,-3.76000,-0.81000,244.74001,T,400,5.6,1000
23-31-53.733_RGB_25363_28781.IIQ,1014,23:31:53.733577,2073:84713.733578,-127.364252,51.678229,1671.660 m,-4.95000,0.13000,240.30000,T,400,5.6,1000
23-31-58.733_RGB_25364_28782.IIQ,1015,23:31:58.733395,2073:84718.733396,-127.369997,51.676371,1654.710 m,-2.10000,-17.58000,238.27000,T,400,5.6,1000
23-32-03.733_RGB_25365_28783.IIQ,1016,23:32:03.733215,2073:84723.733215,-127.375156,51.673974,1640.940 m,-4.65000,-23.12000,224.69000,T,400,5.6,1000
23-32-08.733_RGB_25366_28784.IIQ,1017,23:32:08.733028,2073:84728.733029,-127.379359,51.670945,1604.390 m,-6.06000,-23.98000,209.75999,T,400,5.6,1000
23-32-13.732_RGB_25367_28785.IIQ,1018,23:32:13.732845,2073:84733.732845,-127.382266,51.667358,1570.320 m,-4.71000,-22.38000,193.78000,T,400,5.6,1000
23-32-18.732_RGB_25368_28786.IIQ,1019,23:32:18.732915,2073:84738.732915,-127.383623,51.663512,1549.939 m,-3.92000,-18.33000,181.13000,T,400,5.6,1000
23-32-23.732_RGB_25369_28787.IIQ,1020,23:32:23.732476,2073:84743.732476,-127.383655,51.659698,1531.689 m,-2.24000,-22.35000,168.30000,T,400,5.6,1000
23-32-28.732_RGB_25370_28788.IIQ,1021,23:32:28.732472,2073:84748.732472,-127.382286,51.656148,1515.269 m,-3.61000,-23.42000,153.82001,T,400,5.6,1000
23-32-33.733_RGB_25371_28789.IIQ,1022,23:32:33.73311,2073:84753.73311,-127.379604,51.653026,1483.709 m,-6.80000,-22.58000,140.99001,T,400,5.6,1000
23-32-38.733_RGB_25372_28790.IIQ,1023,23:32:38.733036,2073:84758.733037,-127.375727,51.650457,1441.139 m,-7.17000,-24.80000,127.35000,T,400,5.6,1000
23-32-43.733_RGB_25373_28791.IIQ,1024,23:32:43.733745,2073:84763.733745,-127.370773,51.648627,1393.459 m,-6.66000,-23.10000,111.95000,T,400,5.6,1000
23-32-48.732_RGB_25374_28792.IIQ,1025,23:32:48.732612,2073:84768.732612,-127.365103,51.647785,1357.150 m,-4.03000,-27.46000,95.42000,T,400,5.6,1000
23-32-53.733_RGB_25375_28793.IIQ,1026,23:32:53.73338,2073:84773.73338,-127.359292,51.648163,1328.260 m,-3.09000,-32.77000,75.48000,T,400,5.6,1000
23-32-58.733_RGB_25376_28794.IIQ,1027,23:32:58.73316,2073:84778.73316,-127.354131,51.649869,1304.330 m,-2.13000,-30.97000,55.96000,T,400,5.6,1000
23-33-03.733_RGB_25377_28795.IIQ,1028,23:33:03.733009,2073:84783.733009,-127.350279,51.652615,1291.070 m,-0.76000,-30.67000,37.12000,T,400,5.6,1000
23-33-08.732_RGB_25378_28796.IIQ,1029,23:33:08.732826,2073:84788.732826,-127.348237,51.655983,1289.860 m,0.11000,-25.72000,17.95000,T,400,5.6,1000
23-33-13.732_RGB_25379_28797.IIQ,1030,23:33:13.73264,2073:84793.73264,-127.348004,51.659534,1296.940 m,-0.47000,-19.11000,3.14000,T,400,5.6,1000
23-33-18.732_RGB_25380_28798.IIQ,1031,23:33:18.732453,2073:84798.732453,-127.34896,51.662989,1303.130 m,-0.92000,11.47000,356.97000,T,400,5.6,1000
23-33-48.736_RGB_25381_28799.IIQ,1032,23:33:48.736357,2073:84828.736357,-127.348012,51.681564,1293.779 m,-0.63000,-3.25000,5.52000,T,400,5.6,1000
23-33-53.737_RGB_25382_28800.IIQ,1033,23:33:53.737173,2073:84833.737174,-127.347903,51.684541,1287.920 m,-0.66000,-0.79000,2.48000,T,400,5.6,1000
23-33-58.737_RGB_25383_28801.IIQ,1034,23:33:58.737508,2073:84838.737508,-127.347849,51.687527,1281.539 m,-0.21000,1.42000,4.35000,T,400,5.6,1000
23-34-03.737_RGB_25384_28802.IIQ,1035,23:34:03.737806,2073:84843.737806,-127.347758,51.690488,1286.970 m,0.56000,0.91000,2.55000,T,400,5.6,1000
23-34-08.738_RGB_25385_28803.IIQ,1036,23:34:08.738068,2073:84848.738069,-127.347649,51.693409,1296.029 m,-0.02000,1.11000,4.21000,T,400,5.6,1000
23-34-13.737_RGB_25386_28804.IIQ,1037,23:34:13.737439,2073:84853.737439,-127.347495,51.696321,1295.680 m,-0.71000,1.91000,4.39000,T,400,5.6,1000
23-34-18.737_RGB_25387_28805.IIQ,1038,23:34:18.737628,2073:84858.737629,-127.347323,51.699243,1290.009 m,-0.32000,-0.33000,5.00000,T,400,5.6,1000
23-34-23.738_RGB_25388_28806.IIQ,1039,23:34:23.738068,2073:84863.738068,-127.347265,51.702151,1286.539 m,-0.21000,-0.23000,5.90000,T,400,5.6,1000
23-34-28.737_RGB_25389_28807.IIQ,1040,23:34:28.737187,2073:84868.737187,-127.347238,51.70504,1283.720 m,0.55000,2.10000,3.93000,T,400,5.6,1000
23-34-33.736_RGB_25390_28808.IIQ,1041,23:34:33.736697,2073:84873.736698,-127.347145,51.707902,1288.880 m,-0.03000,1.79000,3.95000,T,400,5.6,1000
23-34-38.736_RGB_25391_28809.IIQ,1042,23:34:38.736741,2073:84878.736742,-127.347026,51.710742,1289.140 m,0.73000,0.81000,5.12000,T,400,5.6,1000
23-34-43.737_RGB_25392_28810.IIQ,1043,23:34:43.737334,2073:84883.737334,-127.346909,51.713569,1292.090 m,-0.63000,-0.58000,6.36000,T,400,5.6,1000
23-34-48.737_RGB_25393_28811.IIQ,1044,23:34:48.737299,2073:84888.737299,-127.346751,51.716394,1290.430 m,-0.22000,0.62000,6.42000,T,400,5.6,1000
23-34-53.737_RGB_25394_28812.IIQ,1045,23:34:53.737966,2073:84893.737966,-127.346604,51.719208,1288.670 m,-0.81000,-0.88000,8.81000,T,400,5.6,1000
23-34-58.736_RGB_25395_28813.IIQ,1046,23:34:58.736858,2073:84898.736858,-127.346511,51.722043,1281.380 m,-0.65000,2.03000,5.57000,T,400,5.6,1000
23-35-03.737_RGB_25396_28814.IIQ,1047,23:35:03.737601,2073:84903.737601,-127.346393,51.724911,1274.809 m,-0.85000,-0.14000,5.78000,T,400,5.6,1000
23-35-08.737_RGB_25397_28815.IIQ,1048,23:35:08.737439,2073:84908.737439,-127.346276,51.727798,1266.360 m,-0.49000,-0.54000,6.95000,T,400,5.6,1000
23-35-13.737_RGB_25398_28816.IIQ,1049,23:35:13.737242,2073:84913.737242,-127.346118,51.730706,1258.289 m,-0.67000,-0.81000,5.31000,T,400,5.6,1000
23-35-18.738_RGB_25399_28817.IIQ,1050,23:35:18.738052,2073:84918.738052,-127.345982,51.733641,1249.700 m,-0.74000,0.19000,5.80000,T,400,5.6,1000
23-35-23.737_RGB_25400_28818.IIQ,1051,23:35:23.737861,2073:84923.737862,-127.345697,51.736568,1254.130 m,1.18000,19.88000,12.89000,T,400,5.6,1000
23-36-59.094_RGB_25401_28819.IIQ,1052,23:36:59.094349,2073:85019.094349,-127.339998,51.751308,1231.599 m,-3.49000,-0.19000,206.12000,T,400,5.6,1000
23-37-04.095_RGB_25402_28820.IIQ,1053,23:37:04.095163,2073:85024.095163,-127.342253,51.748376,1213.410 m,-1.82000,-15.31000,197.67999,T,400,5.6,1000
23-37-09.095_RGB_25403_28821.IIQ,1054,23:37:09.095102,2073:85029.095102,-127.343685,51.745269,1209.370 m,0.58000,-9.68000,192.56000,T,400,5.6,1000
23-37-14.095_RGB_25404_28822.IIQ,1055,23:37:14.095797,2073:85034.095797,-127.344539,51.742181,1216.970 m,0.86000,-4.64000,184.35001,T,400,5.6,1000
23-37-19.095_RGB_25405_28823.IIQ,1056,23:37:19.095665,2073:85039.095666,-127.344919,51.739172,1221.960 m,0.99000,-1.75000,178.61000,T,400,5.6,1000
23-37-24.096_RGB_25406_28824.IIQ,1057,23:37:24.09643,2073:85044.09643,-127.345127,51.736213,1225.910 m,0.55000,-0.76000,179.37000,T,400,5.6,1000
23-37-29.095_RGB_25407_28825.IIQ,1058,23:37:29.095258,2073:85049.095258,-127.345281,51.733298,1231.710 m,0.28000,1.46000,178.39000,T,400,5.6,1000
23-37-34.096_RGB_25408_28826.IIQ,1059,23:37:34.096069,2073:85054.096069,-127.345478,51.730406,1235.069 m,0.04000,0.84000,180.91000,T,400,5.6,1000
23-37-39.095_RGB_25409_28827.IIQ,1060,23:37:39.095881,2073:85059.095881,-127.345748,51.727525,1240.279 m,-0.51000,2.13000,179.63000,T,400,5.6,1000
23-37-44.095_RGB_25410_28828.IIQ,1061,23:37:44.095696,2073:85064.095697,-127.346029,51.724634,1235.470 m,-0.39000,-1.18000,179.03000,T,400,5.6,1000
23-37-49.095_RGB_25411_28829.IIQ,1062,23:37:49.095509,2073:85069.095509,-127.346208,51.721715,1228.090 m,-0.46000,-0.56000,178.72000,T,400,5.6,1000
23-37-54.096_RGB_25412_28830.IIQ,1063,23:37:54.096116,2073:85074.096116,-127.346316,51.718753,1220.340 m,-0.96000,-0.38000,179.27000,T,400,5.6,1000
23-37-59.095_RGB_25413_28831.IIQ,1064,23:37:59.09514,2073:85079.09514,-127.346388,51.715773,1213.779 m,-0.36000,2.44000,178.70000,T,400,5.6,1000
23-38-04.095_RGB_25414_28832.IIQ,1065,23:38:04.095956,2073:85084.095956,-127.346606,51.712798,1210.299 m,0.94000,16.72000,184.32001,T,400,5.6,1000
23-39-45.935_RGB_25415_28833.IIQ,1066,23:39:45.935217,2073:85185.935217,-127.359166,51.691436,1252.990 m,1.03000,-1.96000,5.89000,T,400,5.6,1000
23-39-50.936_RGB_25416_28834.IIQ,1067,23:39:50.936021,2073:85190.936021,-127.358996,51.693902,1250.390 m,2.17000,2.66000,4.62000,T,400,5.6,1000
