Filename,GPS Event,GPS Time,Weeks:Seconds,Line Number,Number in Line,Longitude,Latitude,Altitude,Pitch,Roll,Yaw,Yaw Type,ISO,Aperture,Shutter Speed 1/#
1464_RGB_111994.IIQ,1464,18:23:05.593628,2120:66185.593628,XXXX,XXXX,-128.428363,51.916357,1094.579 m,2.33000,2.00000,186.55000,T,640,4.5,1000
1465_RGB_111995.IIQ,1465,18:23:08.820491,2120:66188.820491,XXXX,XXXX,-128.428862,51.914222,1098.039 m,3.74000,-0.12000,186.85001,T,640,4.5,1000
1466_RGB_111996.IIQ,1466,18:23:12.111354,2120:66192.111354,XXXX,XXXX,-128.429362,51.912074,1105.899 m,4.35000,-1.98000,186.52000,T,640,4.5,1000
1467_RGB_111997.IIQ,1467,18:23:15.442863,2120:66195.442863,XXXX,XXXX,-128.429812,51.909934,1114.779 m,4.20000,-0.39000,185.17000,T,640,4.5,1000
1468_RGB_111998.IIQ,1468,18:23:18.832077,2120:66198.832077,XXXX,XXXX,-128.430244,51.907786,1121.639 m,3.44000,1.75000,185.84000,T,640,4.5,1000
1469_RGB_111999.IIQ,1469,18:23:22.231938,2120:66202.231938,XXXX,XXXX,-128.430711,51.905648,1124.169 m,2.41000,-0.10000,186.30000,T,640,4.5,1000
1470_RGB_112000.IIQ,1470,18:23:25.644792,2120:66205.644792,XXXX,XXXX,-128.431188,51.903499,1122.539 m,1.71000,-0.04000,186.03999,T,640,4.5,1000
1471_RGB_112001.IIQ,1471,18:23:29.027654,2120:66209.027654,XXXX,XXXX,-128.431663,51.901356,1118.139 m,1.23000,0.29000,186.24001,T,640,4.5,1000
1472_RGB_112002.IIQ,1472,18:23:32.397515,2120:66212.397515,XXXX,XXXX,-128.432148,51.899203,1112.659 m,1.04000,0.46000,186.44000,T,640,4.5,1000
1473_RGB_112003.IIQ,1473,18:23:35.694377,2120:66215.694377,XXXX,XXXX,-128.432638,51.897078,1107.490 m,1.16000,0.64000,186.63000,T,640,4.5,1000
1474_RGB_112004.IIQ,1474,18:23:39.006239,2120:66219.006239,XXXX,XXXX,-128.43315,51.89493,1103.609 m,1.56000,-0.59000,186.92999,T,640,4.5,1000
1475_RGB_112005.IIQ,1475,18:23:42.305657,2120:66222.305657,XXXX,XXXX,-128.433636,51.892782,1101.769 m,2.05000,-0.25000,185.97000,T,640,4.5,1000
1476_RGB_112006.IIQ,1476,18:23:45.592967,2120:66225.592967,XXXX,XXXX,-128.434089,51.890641,1101.990 m,2.35000,2.80000,186.78999,T,640,4.5,1000
1477_RGB_112007.IIQ,1477,18:23:48.89283,2120:66228.89283,XXXX,XXXX,-128.434595,51.888504,1104.240 m,2.79000,-0.38000,187.14999,T,640,4.5,1000
1478_RGB_112008.IIQ,1478,18:23:52.220692,2120:66232.220692,XXXX,XXXX,-128.435104,51.88636,1106.509 m,1.74000,-0.26000,186.94000,T,640,4.5,1000
1479_RGB_112009.IIQ,1479,18:23:55.534558,2120:66235.534558,XXXX,XXXX,-128.435608,51.884223,1104.609 m,1.34000,0.02000,186.87000,T,640,4.5,1000
1480_RGB_112010.IIQ,1480,18:23:58.833421,2120:66238.833421,XXXX,XXXX,-128.436113,51.882087,1101.940 m,1.40000,0.51000,187.06000,T,640,4.5,1000
1481_RGB_112011.IIQ,1481,18:24:02.144759,2120:66242.144759,XXXX,XXXX,-128.436631,51.879936,1099.359 m,1.58000,0.19000,187.23000,T,640,4.5,1000
1482_RGB_112012.IIQ,1482,18:24:05.417611,2120:66245.417611,XXXX,XXXX,-128.437153,51.877805,1096.819 m,1.82000,0.05000,187.31000,T,640,4.5,1000
1483_RGB_112013.IIQ,1483,18:24:08.702462,2120:66248.702462,XXXX,XXXX,-128.437684,51.875666,1094.940 m,2.06000,-0.04000,187.45000,T,640,4.5,1000
1484_RGB_112014.IIQ,1484,18:24:11.987873,2120:66251.987873,XXXX,XXXX,-128.438217,51.873529,1094.230 m,2.24000,0.12000,187.25999,T,640,4.5,1000
1485_RGB_112015.IIQ,1485,18:24:15.287735,2120:66255.287735,XXXX,XXXX,-128.438753,51.871387,1094.769 m,2.46000,-1.87000,187.10001,T,640,4.5,1000
1486_RGB_112016.IIQ,1486,18:24:18.588598,2120:66258.588598,XXXX,XXXX,-128.439247,51.869246,1096.519 m,2.30000,-1.82000,185.58000,T,640,4.5,1000
1487_RGB_112017.IIQ,1487,18:24:21.900865,2120:66261.900865,XXXX,XXXX,-128.439683,51.867098,1096.090 m,1.83000,-0.91000,185.19000,T,640,4.5,1000
1488_RGB_112018.IIQ,1488,18:24:25.200322,2120:66265.200322,XXXX,XXXX,-128.44009,51.864955,1094.410 m,1.97000,-0.59000,184.73000,T,640,4.5,1000
1489_RGB_112019.IIQ,1489,18:24:28.514186,2120:66268.514186,XXXX,XXXX,-128.440485,51.8628,1093.360 m,2.08000,-0.23000,184.84000,T,640,4.5,1000
1490_RGB_112020.IIQ,1490,18:24:31.813051,2120:66271.813051,XXXX,XXXX,-128.440876,51.860654,1092.490 m,2.18000,0.06000,185.06000,T,640,4.5,1000
1491_RGB_112021.IIQ,1491,18:24:35.126913,2120:66275.126913,XXXX,XXXX,-128.441266,51.8585,1092.420 m,2.34000,-0.14000,185.20000,T,640,4.5,1000
1492_RGB_112022.IIQ,1492,18:24:38.440117,2120:66278.440117,XXXX,XXXX,-128.441653,51.856351,1093.630 m,2.29000,-0.47000,184.69000,T,640,4.5,1000
1493_RGB_112023.IIQ,1493,18:24:41.769966,2120:66281.769966,XXXX,XXXX,-128.442032,51.854193,1094.800 m,2.18000,0.22000,184.91000,T,640,4.5,1000
1494_RGB_112024.IIQ,1494,18:24:45.069814,2120:66285.069814,XXXX,XXXX,-128.442407,51.852054,1094.269 m,2.10000,0.89000,184.64999,T,640,4.5,1000
1495_RGB_112025.IIQ,1495,18:24:48.398362,2120:66288.398362,XXXX,XXXX,-128.442807,51.849896,1093.390 m,2.10000,0.57000,185.44000,T,640,4.5,1000
1496_RGB_112026.IIQ,1496,18:24:51.697224,2120:66291.697224,XXXX,XXXX,-128.443223,51.847759,1093.580 m,2.29000,0.23000,185.57001,T,640,4.5,1000
1497_RGB_112027.IIQ,1497,18:24:55.038366,2120:66295.038366,XXXX,XXXX,-128.443651,51.845598,1094.290 m,2.40000,-0.08000,185.62000,T,640,4.5,1000
1498_RGB_112028.IIQ,1498,18:27:26.877817,2120:66446.877817,XXXX,XXXX,-128.45382,51.842308,1107.550 m,1.60000,1.61000,9.82000,T,640,4.5,1000
1499_RGB_112029.IIQ,1499,18:27:30.247682,2120:66450.247682,XXXX,XXXX,-128.453378,51.844457,1104.910 m,2.10000,-0.46000,9.92000,T,640,4.5,1000
1500_RGB_112030.IIQ,1500,18:27:33.604212,2120:66453.604212,XXXX,XXXX,-128.452938,51.846598,1104.650 m,2.53000,1.10000,10.14000,T,640,4.5,1000
1501_RGB_112031.IIQ,1501,18:27:36.976406,2120:66456.976406,XXXX,XXXX,-128.452465,51.84874,1106.150 m,2.86000,0.97000,10.78000,T,640,4.5,1000
1502_RGB_112032.IIQ,1502,18:27:40.377905,2120:66460.377905,XXXX,XXXX,-128.451958,51.850884,1109.130 m,3.14000,-0.09000,10.63000,T,640,4.5,1000
1503_RGB_112033.IIQ,1503,18:27:43.792753,2120:66463.792753,XXXX,XXXX,-128.451455,51.85302,1112.920 m,3.24000,-1.49000,10.35000,T,640,4.5,1000
1504_RGB_112034.IIQ,1504,18:27:47.251984,2120:66467.251984,XXXX,XXXX,-128.451007,51.855171,1116.180 m,3.12000,-0.55000,8.89000,T,640,4.5,1000
1505_RGB_112035.IIQ,1505,18:27:50.723843,2120:66470.723843,XXXX,XXXX,-128.450584,51.857321,1117.840 m,2.48000,-0.63000,9.22000,T,640,4.5,1000
1506_RGB_112036.IIQ,1506,18:27:54.179699,2120:66474.179699,XXXX,XXXX,-128.450173,51.859461,1117.259 m,1.77000,2.37000,9.56000,T,640,4.5,1000
1507_RGB_112037.IIQ,1507,18:27:57.634558,2120:66477.634558,XXXX,XXXX,-128.449721,51.861609,1115.110 m,1.70000,0.45000,10.32000,T,640,4.5,1000
1508_RGB_112038.IIQ,1508,18:28:01.061418,2120:66481.061418,XXXX,XXXX,-128.449253,51.863748,1112.680 m,1.77000,-0.85000,11.44000,T,640,4.5,1000
1509_RGB_112039.IIQ,1509,18:28:04.487275,2120:66484.487275,XXXX,XXXX,-128.448782,51.865899,1111.240 m,1.86000,0.71000,10.80000,T,640,4.5,1000
1510_RGB_112040.IIQ,1510,18:28:07.886138,2120:66487.886138,XXXX,XXXX,-128.448297,51.868041,1110.340 m,2.01000,-0.97000,10.97000,T,640,4.5,1000
1511_RGB_112041.IIQ,1511,18:28:11.285995,2120:66491.285995,XXXX,XXXX,-128.447834,51.870189,1109.559 m,2.69000,-1.56000,10.09000,T,640,4.5,1000
1512_RGB_112042.IIQ,1512,18:28:14.686354,2120:66494.686354,XXXX,XXXX,-128.447437,51.872339,1109.960 m,2.75000,-0.61000,9.48000,T,640,4.5,1000
1513_RGB_112043.IIQ,1513,18:28:18.086199,2120:66498.086199,XXXX,XXXX,-128.447069,51.874487,1112.269 m,2.61000,0.59000,9.11000,T,640,4.5,1000
1514_RGB_112044.IIQ,1514,18:28:21.500042,2120:66501.500042,XXXX,XXXX,-128.446659,51.876636,1115.380 m,2.51000,3.95000,10.88000,T,640,4.5,1000
1515_RGB_112045.IIQ,1515,18:28:24.930431,2120:66504.930431,XXXX,XXXX,-128.446173,51.878784,1118.170 m,2.54000,-0.18000,10.66000,T,640,4.5,1000
1516_RGB_112046.IIQ,1516,18:28:28.343288,2120:66508.343288,XXXX,XXXX,-128.445706,51.880923,1120.390 m,2.38000,0.09000,10.86000,T,640,4.5,1000
1517_RGB_112047.IIQ,1517,18:28:31.771146,2120:66511.771146,XXXX,XXXX,-128.445231,51.883071,1120.900 m,2.19000,-0.80000,10.46000,T,640,4.5,1000
1518_RGB_112048.IIQ,1518,18:28:35.183002,2120:66515.183002,XXXX,XXXX,-128.444767,51.885215,1120.079 m,1.99000,0.18000,10.40000,T,640,4.5,1000
1519_RGB_112049.IIQ,1519,18:28:38.568862,2120:66518.568862,XXXX,XXXX,-128.444296,51.887349,1118.000 m,1.98000,-0.61000,10.63000,T,640,4.5,1000
1520_RGB_112050.IIQ,1520,18:28:41.967116,2120:66521.967116,XXXX,XXXX,-128.443831,51.889498,1115.779 m,2.01000,-0.63000,10.15000,T,640,4.5,1000
1521_RGB_112051.IIQ,1521,18:28:45.352582,2120:66525.352582,XXXX,XXXX,-128.443378,51.891646,1113.950 m,2.07000,1.70000,10.27000,T,640,4.5,1000
1522_RGB_112052.IIQ,1522,18:28:48.737439,2120:66528.737439,XXXX,XXXX,-128.44289,51.893793,1112.869 m,2.20000,0.60000,11.02000,T,640,4.5,1000
1523_RGB_112053.IIQ,1523,18:28:52.109299,2120:66532.109299,XXXX,XXXX,-128.442377,51.895928,1112.710 m,2.43000,-0.19000,11.03000,T,640,4.5,1000
1524_RGB_112054.IIQ,1524,18:28:55.481503,2120:66535.481503,XXXX,XXXX,-128.441865,51.89806,1113.579 m,2.56000,-0.97000,11.12000,T,640,4.5,1000
1525_RGB_112055.IIQ,1525,18:28:58.879018,2120:66538.879018,XXXX,XXXX,-128.44137,51.900205,1115.000 m,2.67000,-0.21000,10.51000,T,640,4.5,1000
1526_RGB_112056.IIQ,1526,18:29:02.292879,2120:66542.292879,XXXX,XXXX,-128.440919,51.902359,1116.859 m,2.61000,-0.62000,9.70000,T,640,4.5,1000
1527_RGB_112057.IIQ,1527,18:29:05.678738,2120:66545.678738,XXXX,XXXX,-128.44051,51.904494,1118.889 m,2.49000,0.86000,9.36000,T,640,4.5,1000
1528_RGB_112058.IIQ,1528,18:29:09.106595,2120:66549.106595,XXXX,XXXX,-128.440092,51.906653,1120.139 m,2.40000,-0.71000,9.26000,T,640,4.5,1000
1529_RGB_112059.IIQ,1529,18:29:12.506453,2120:66552.506453,XXXX,XXXX,-128.439676,51.908792,1120.509 m,2.24000,2.26000,9.82000,T,640,4.5,1000
1530_RGB_112060.IIQ,1530,18:29:15.934574,2120:66555.934574,XXXX,XXXX,-128.439211,51.910945,1119.849 m,2.12000,-0.03000,10.00000,T,640,4.5,1000
1531_RGB_112061.IIQ,1531,18:29:19.334421,2120:66559.334421,XXXX,XXXX,-128.438743,51.913084,1118.500 m,1.98000,-0.38000,10.04000,T,640,4.5,1000
1532_RGB_112062.IIQ,1532,18:29:22.73227,2120:66562.73227,XXXX,XXXX,-128.438281,51.915229,1116.789 m,1.88000,-0.81000,9.67000,T,640,4.5,1000
1533_RGB_112063.IIQ,1533,18:29:26.118893,2120:66566.118893,XXXX,XXXX,-128.437839,51.917376,1115.309 m,1.89000,0.25000,9.81000,T,640,4.5,1000
1534_RGB_112064.IIQ,1534,18:29:29.516749,2120:66569.516749,XXXX,XXXX,-128.43739,51.919535,1113.890 m,2.12000,-0.93000,9.75000,T,640,4.5,1000
1535_RGB_112065.IIQ,1535,18:29:32.872609,2120:66572.872609,XXXX,XXXX,-128.436955,51.921669,1112.900 m,2.29000,1.31000,9.63000,T,640,4.5,1000
1536_RGB_112066.IIQ,1536,18:29:36.257664,2120:66576.257664,XXXX,XXXX,-128.436488,51.923819,1112.850 m,2.34000,0.73000,10.53000,T,640,4.5,1000
1537_RGB_112067.IIQ,1537,18:29:39.630329,2120:66579.630329,XXXX,XXXX,-128.435998,51.925955,1113.070 m,2.45000,-0.51000,10.59000,T,640,4.5,1000
1538_RGB_112068.IIQ,1538,18:29:43.016188,2120:66583.016188,XXXX,XXXX,-128.435516,51.928098,1113.640 m,2.44000,-1.91000,10.05000,T,640,4.5,1000
1539_RGB_112069.IIQ,1539,18:29:46.399209,2120:66586.399209,XXXX,XXXX,-128.435084,51.930241,1113.880 m,2.39000,-1.36000,8.99000,T,640,4.5,1000
1540_RGB_112070.IIQ,1540,18:29:49.785057,2120:66589.785057,XXXX,XXXX,-128.434708,51.93239,1113.950 m,2.20000,-0.51000,8.53000,T,640,4.5,1000
1541_RGB_112071.IIQ,1541,18:29:53.183906,2120:66593.183906,XXXX,XXXX,-128.434305,51.934546,1113.289 m,1.80000,6.10000,10.62000,T,640,4.5,1000
1542_RGB_112072.IIQ,1542,18:29:56.556754,2120:66596.556754,XXXX,XXXX,-128.43376,51.936677,1111.310 m,1.72000,0.02000,12.56000,T,640,4.5,1000
1543_RGB_112073.IIQ,1543,18:29:59.941602,2120:66599.941602,XXXX,XXXX,-128.43317,51.938818,1109.610 m,2.13000,-0.45000,12.18000,T,640,4.5,1000
1544_RGB_112074.IIQ,1544,18:30:03.31235,2120:66603.31235,XXXX,XXXX,-128.432594,51.940954,1109.410 m,2.45000,-0.48000,11.67000,T,640,4.5,1000
1545_RGB_112075.IIQ,1545,18:30:06.682213,2120:66606.682213,XXXX,XXXX,-128.432047,51.943091,1110.009 m,2.61000,-0.54000,11.32000,T,640,4.5,1000
1546_RGB_112076.IIQ,1546,18:30:10.053148,2120:66610.053148,XXXX,XXXX,-128.431539,51.945228,1111.220 m,2.66000,-0.65000,10.39000,T,640,4.5,1000
1547_RGB_112077.IIQ,1547,18:30:13.424995,2120:66613.424995,XXXX,XXXX,-128.431048,51.947361,1112.950 m,2.54000,0.99000,10.80000,T,640,4.5,1000
1548_RGB_112078.IIQ,1548,18:30:16.824846,2120:66616.824846,XXXX,XXXX,-128.430525,51.949505,1114.690 m,2.48000,0.73000,11.26000,T,640,4.5,1000
1549_RGB_112079.IIQ,1549,18:30:20.224697,2120:66620.224697,XXXX,XXXX,-128.429974,51.951643,1116.019 m,2.45000,0.89000,11.68000,T,640,4.5,1000
1550_RGB_112080.IIQ,1550,18:30:23.624548,2120:66623.624548,XXXX,XXXX,-128.429394,51.953776,1116.880 m,2.36000,1.08000,12.15000,T,640,4.5,1000
1551_RGB_112081.IIQ,1551,18:30:27.024374,2120:66627.024374,XXXX,XXXX,-128.428795,51.955905,1117.480 m,3.13000,-7.92000,11.28000,T,640,4.5,1000
1552_RGB_112082.IIQ,1552,18:30:30.452251,2120:66630.452251,XXXX,XXXX,-128.428368,51.958063,1121.220 m,3.68000,-3.20000,7.35000,T,640,4.5,1000
1553_RGB_112083.IIQ,1553,18:30:33.881103,2120:66633.881103,XXXX,XXXX,-128.428083,51.960214,1127.460 m,4.02000,1.82000,7.20000,T,640,4.5,1000
1554_RGB_112084.IIQ,1554,18:30:37.35596,2120:66637.35596,XXXX,XXXX,-128.42775,51.962365,1134.269 m,3.81000,4.38000,9.45000,T,640,4.5,1000
1555_RGB_112085.IIQ,1555,18:30:40.872807,2120:66640.872807,XXXX,XXXX,-128.427311,51.964514,1139.309 m,3.01000,-1.68000,9.60000,T,640,4.5,1000
1556_RGB_112086.IIQ,1556,18:30:44.385661,2120:66644.385661,XXXX,XXXX,-128.426901,51.966662,1139.759 m,1.68000,-0.88000,8.73000,T,640,4.5,1000
1557_RGB_112087.IIQ,1557,18:30:47.881517,2120:66647.881517,XXXX,XXXX,-128.426518,51.968821,1135.329 m,0.59000,-0.13000,8.60000,T,640,4.5,1000
1558_RGB_112088.IIQ,1558,18:30:51.306374,2120:66651.306374,XXXX,XXXX,-128.426129,51.970968,1127.829 m,0.14000,1.57000,9.29000,T,640,4.5,1000
1559_RGB_112089.IIQ,1559,18:30:54.685236,2120:66654.685236,XXXX,XXXX,-128.425701,51.97312,1119.930 m,0.41000,-0.91000,9.08000,T,640,4.5,1000
1560_RGB_112090.IIQ,1560,18:30:58.028091,2120:66658.028091,XXXX,XXXX,-128.425293,51.975278,1114.009 m,0.99000,-0.69000,8.62000,T,640,4.5,1000
1561_RGB_112091.IIQ,1561,18:31:01.311958,2120:66661.311958,XXXX,XXXX,-128.424893,51.977415,1111.149 m,1.63000,3.33000,9.45000,T,640,4.5,1000
1562_RGB_112092.IIQ,1562,18:31:04.61282,2120:66664.61282,XXXX,XXXX,-128.424416,51.97956,1111.019 m,2.31000,1.19000,10.54000,T,640,4.5,1000
1563_RGB_112093.IIQ,1563,18:31:07.925684,2120:66667.925684,XXXX,XXXX,-128.423899,51.9817,1113.509 m,2.93000,0.56000,10.63000,T,640,4.5,1000
1564_RGB_112094.IIQ,1564,18:31:11.270543,2120:66671.270543,XXXX,XXXX,-128.423359,51.983843,1117.849 m,3.23000,1.04000,10.83000,T,640,4.5,1000
1565_RGB_112095.IIQ,1565,18:31:14.615405,2120:66674.615405,XXXX,XXXX,-128.422809,51.985965,1122.889 m,3.15000,0.03000,10.37000,T,640,4.5,1000
1566_RGB_112096.IIQ,1566,18:31:18.002264,2120:66678.002264,XXXX,XXXX,-128.42227,51.9881,1126.750 m,2.56000,0.19000,9.65000,T,640,4.5,1000
1567_RGB_112097.IIQ,1567,18:31:21.416118,2120:66681.416118,XXXX,XXXX,-128.421775,51.990252,1127.980 m,2.15000,-2.47000,8.75000,T,640,4.5,1000
1568_RGB_112098.IIQ,1568,18:31:24.797982,2120:66684.797982,XXXX,XXXX,-128.421374,51.992395,1127.559 m,1.81000,-0.75000,7.92000,T,640,4.5,1000
1569_RGB_112099.IIQ,1569,18:31:28.182843,2120:66688.182843,XXXX,XXXX,-128.420998,51.99455,1125.619 m,1.59000,0.95000,7.70000,T,640,4.5,1000
1570_RGB_112100.IIQ,1570,18:31:31.552452,2120:66691.552452,XXXX,XXXX,-128.420601,51.996705,1122.719 m,1.50000,2.76000,8.76000,T,640,4.5,1000
1571_RGB_112101.IIQ,1571,18:31:34.896569,2120:66694.896569,XXXX,XXXX,-128.420136,51.998849,1119.409 m,1.42000,2.38000,10.24000,T,640,4.5,1000
1572_RGB_112102.IIQ,1572,18:31:38.222149,2120:66698.222149,XXXX,XXXX,-128.419616,52.000987,1116.549 m,1.64000,-0.66000,10.21000,T,640,4.5,1000
1573_RGB_112103.IIQ,1573,18:31:41.535296,2120:66701.535296,XXXX,XXXX,-128.419108,52.003124,1115.050 m,1.98000,-0.39000,10.44000,T,640,4.5,1000
1574_RGB_112104.IIQ,1574,18:31:44.86116,2120:66704.86116,XXXX,XXXX,-128.418612,52.005273,1115.010 m,2.31000,-2.87000,9.30000,T,640,4.5,1000
1575_RGB_112105.IIQ,1575,18:31:48.175025,2120:66708.175025,XXXX,XXXX,-128.41818,52.007415,1116.030 m,2.55000,-0.01000,8.72000,T,640,4.5,1000
1576_RGB_112106.IIQ,1576,18:31:51.506888,2120:66711.506888,XXXX,XXXX,-128.417753,52.009563,1117.900 m,2.69000,0.29000,9.15000,T,640,4.5,1000
1577_RGB_112107.IIQ,1577,18:31:54.834753,2120:66714.834753,XXXX,XXXX,-128.417308,52.011698,1120.490 m,2.68000,0.98000,9.58000,T,640,4.5,1000
1578_RGB_112108.IIQ,1578,18:31:58.207254,2120:66718.207254,XXXX,XXXX,-128.416832,52.013852,1122.759 m,2.49000,0.90000,10.04000,T,640,4.5,1000
1579_RGB_112109.IIQ,1579,18:35:19.971276,2120:66919.971276,XXXX,XXXX,-128.426047,52.014376,1104.990 m,2.49000,1.10000,186.22000,T,640,4.5,1000
1580_RGB_112110.IIQ,1580,18:35:23.285134,2120:66923.285134,XXXX,XXXX,-128.426497,52.01222,1108.350 m,3.08000,1.85000,186.86000,T,640,4.5,1000
1581_RGB_112111.IIQ,1581,18:35:26.587995,2120:66926.587995,XXXX,XXXX,-128.426988,52.010092,1112.990 m,3.20000,2.26000,188.17000,T,640,4.5,1000
1582_RGB_112112.IIQ,1582,18:35:29.945856,2120:66929.945856,XXXX,XXXX,-128.427548,52.007953,1117.610 m,3.09000,1.35000,188.96001,T,640,4.5,1000
1583_RGB_112113.IIQ,1583,18:35:33.318718,2120:66933.318718,XXXX,XXXX,-128.42814,52.005822,1121.370 m,2.91000,-0.88000,188.81000,T,640,4.5,1000
1584_RGB_112114.IIQ,1584,18:35:36.705575,2120:66936.705575,XXXX,XXXX,-128.428709,52.00369,1123.680 m,2.57000,-1.88000,188.11000,T,640,4.5,1000
1585_RGB_112115.IIQ,1585,18:35:40.104435,2120:66940.104435,XXXX,XXXX,-128.429221,52.001548,1124.440 m,2.18000,-1.65000,186.97000,T,640,4.5,1000
1586_RGB_112116.IIQ,1586,18:35:43.503292,2120:66943.503292,XXXX,XXXX,-128.429679,51.999399,1123.739 m,1.82000,0.46000,186.78000,T,640,4.5,1000
1587_RGB_112117.IIQ,1587,18:35:46.887155,2120:66946.887155,XXXX,XXXX,-128.430129,51.99725,1121.990 m,1.54000,-0.15000,186.33000,T,640,4.5,1000
1588_RGB_112118.IIQ,1588,18:35:50.24102,2120:66950.24102,XXXX,XXXX,-128.430543,51.995105,1119.679 m,1.50000,0.24000,186.19000,T,640,4.5,1000
1589_RGB_112119.IIQ,1589,18:35:53.582878,2120:66953.582878,XXXX,XXXX,-128.430964,51.992956,1117.449 m,1.60000,0.69000,186.80000,T,640,4.5,1000
1590_RGB_112120.IIQ,1590,18:35:56.909744,2120:66956.909744,XXXX,XXXX,-128.431414,51.99081,1115.909 m,1.90000,0.25000,186.85001,T,640,4.5,1000
1591_RGB_112121.IIQ,1591,18:36:00.236611,2120:66960.236611,XXXX,XXXX,-128.431874,51.988663,1115.919 m,2.30000,-0.94000,186.61000,T,640,4.5,1000
1592_RGB_112122.IIQ,1592,18:36:03.555473,2120:66963.555473,XXXX,XXXX,-128.432311,51.986522,1117.669 m,2.57000,0.21000,186.17999,T,640,4.5,1000
1593_RGB_112123.IIQ,1593,18:36:06.882335,2120:66966.882335,XXXX,XXXX,-128.432749,51.984384,1120.139 m,2.60000,-0.05000,186.72000,T,640,4.5,1000
1594_RGB_112124.IIQ,1594,18:36:10.255195,2120:66970.255195,XXXX,XXXX,-128.433196,51.982223,1122.369 m,2.53000,-1.93000,186.09000,T,640,4.5,1000
1595_RGB_112125.IIQ,1595,18:36:13.610062,2120:66973.610062,XXXX,XXXX,-128.433605,51.980076,1123.919 m,2.37000,-0.15000,185.56000,T,640,4.5,1000
1596_RGB_112126.IIQ,1596,18:36:16.981924,2120:66976.981924,XXXX,XXXX,-128.433981,51.977919,1124.649 m,2.14000,2.27000,185.28999,T,640,4.5,1000
1597_RGB_112127.IIQ,1597,18:36:20.321784,2120:66980.321784,XXXX,XXXX,-128.434383,51.975782,1124.450 m,1.92000,1.62000,186.07001,T,640,4.5,1000
1598_RGB_112128.IIQ,1598,18:36:23.665645,2120:66983.665645,XXXX,XXXX,-128.43483,51.973639,1123.419 m,1.66000,2.32000,186.60001,T,640,4.5,1000
1599_RGB_112129.IIQ,1599,18:36:27.005131,2120:66987.005131,XXXX,XXXX,-128.435325,51.971495,1121.629 m,1.57000,-0.12000,187.19000,T,640,4.5,1000
1600_RGB_112130.IIQ,1600,18:36:30.333369,2120:66990.333369,XXXX,XXXX,-128.435838,51.969349,1119.819 m,1.61000,0.27000,187.61000,T,640,4.5,1000
1601_RGB_112131.IIQ,1601,18:36:33.632234,2120:66993.632234,XXXX,XXXX,-128.436365,51.967217,1118.470 m,1.85000,-0.57000,187.69000,T,640,4.5,1000
1602_RGB_112132.IIQ,1602,18:36:36.945094,2120:66996.945094,XXXX,XXXX,-128.436882,51.965072,1117.799 m,2.03000,-0.58000,187.20000,T,640,4.5,1000
1603_RGB_112133.IIQ,1603,18:36:40.24396,2120:67000.24396,XXXX,XXXX,-128.437374,51.962934,1117.859 m,1.97000,0.53000,187.14999,T,640,4.5,1000
1604_RGB_112134.IIQ,1604,18:36:43.543821,2120:67003.543821,XXXX,XXXX,-128.43788,51.960796,1117.490 m,1.87000,-0.64000,187.46001,T,640,4.5,1000
1605_RGB_112135.IIQ,1605,18:36:46.859236,2120:67006.859236,XXXX,XXXX,-128.438383,51.958645,1116.839 m,1.79000,-1.64000,186.56000,T,640,4.5,1000
1606_RGB_112136.IIQ,1606,18:36:50.159091,2120:67010.159091,XXXX,XXXX,-128.43884,51.956497,1115.599 m,1.56000,0.80000,186.49001,T,640,4.5,1000
1607_RGB_112137.IIQ,1607,18:36:53.427412,2120:67013.427412,XXXX,XXXX,-128.439309,51.954365,1113.809 m,1.46000,-0.80000,186.87000,T,640,4.5,1000
1608_RGB_112138.IIQ,1608,18:36:56.711277,2120:67016.711277,XXXX,XXXX,-128.439774,51.952216,1111.720 m,1.41000,-0.84000,186.28000,T,640,4.5,1000
1609_RGB_112139.IIQ,1609,18:36:59.982143,2120:67019.982143,XXXX,XXXX,-128.440227,51.950067,1108.630 m,0.62000,1.46000,186.57001,T,640,4.5,1000
1610_RGB_112140.IIQ,1610,18:37:03.221004,2120:67023.221004,XXXX,XXXX,-128.440712,51.947926,1102.850 m,0.25000,-0.30000,187.17000,T,640,4.5,1000
1611_RGB_112141.IIQ,1611,18:37:06.431353,2120:67026.431353,XXXX,XXXX,-128.441208,51.945785,1096.299 m,0.42000,-0.70000,187.08000,T,640,4.5,1000
1612_RGB_112142.IIQ,1612,18:37:09.617209,2120:67029.617209,XXXX,XXXX,-128.441691,51.943646,1091.370 m,0.99000,-0.88000,186.53000,T,640,4.5,1000
1613_RGB_112143.IIQ,1613,18:37:12.814065,2120:67032.814065,XXXX,XXXX,-128.442151,51.941493,1089.850 m,2.04000,-0.78000,186.23000,T,640,4.5,1000
1614_RGB_112144.IIQ,1614,18:37:16.002919,2120:67036.002919,XXXX,XXXX,-128.442594,51.939356,1093.420 m,3.12000,-0.62000,185.96001,T,640,4.5,1000
1615_RGB_112145.IIQ,1615,18:37:19.252342,2120:67039.252342,XXXX,XXXX,-128.44303,51.937203,1100.750 m,3.71000,-0.69000,185.83000,T,640,4.5,1000
1616_RGB_112146.IIQ,1616,18:37:22.523207,2120:67042.523207,XXXX,XXXX,-128.443453,51.935066,1108.140 m,3.20000,-0.27000,185.72000,T,640,4.5,1000
