CIR_Filename,Easting,Northing,Altitude,Omega,Phi,Kappa
1399_RGB_111929_rgbi.tif,540739.344,5758047.765,1130.596,2.61281,-0.46263,-98.72156
1400_RGB_111930_rgbi.tif,540766.051,5758287.589,1131.629,2.57690,-0.45736,-98.74949
1401_RGB_111931_rgbi.tif,540792.639,5758526.232,1132.097,2.60961,0.37761,-98.65907
1402_RGB_111932_rgbi.tif,540820.521,5758764.712,1132.295,2.62423,0.86346,-98.74679
1403_RGB_111933_rgbi.tif,540850.552,5759002.861,1132.577,2.67243,1.01270,-99.48017
1404_RGB_111934_rgbi.tif,540883.097,5759242.440,1132.821,2.43205,-0.42892,-99.53060
1405_RGB_111935_rgbi.tif,540915.788,5759480.027,1133.281,2.47969,-0.45595,-99.64238
1406_RGB_111936_rgbi.tif,540948.821,5759718.687,1134.218,2.30649,-2.42060,-99.54676
1407_RGB_111937_rgbi.tif,540978.482,5759957.220,1135.591,2.55464,-0.90814,-98.24421
1408_RGB_111938_rgbi.tif,541005.887,5760196.019,1136.690,2.39057,-2.29211,-98.22483
1409_RGB_111939_rgbi.tif,541030.791,5760435.946,1137.637,2.53258,-0.51078,-97.55277
1410_RGB_111940_rgbi.tif,541055.249,5760674.824,1138.331,2.71627,1.78031,-98.15220
1411_RGB_111941_rgbi.tif,541082.474,5760914.716,1138.494,2.12556,-0.39386,-98.51174
1412_RGB_111942_rgbi.tif,541109.809,5761153.122,1137.344,1.88674,0.24510,-98.72706
1413_RGB_111943_rgbi.tif,541138.597,5761393.517,1135.500,1.70802,-0.02591,-98.89127
1414_RGB_111944_rgbi.tif,541167.455,5761631.241,1133.557,1.60129,-1.84785,-98.51266
1415_RGB_111945_rgbi.tif,541194.200,5761870.333,1132.087,2.01630,0.16540,-98.34454
1416_RGB_111946_rgbi.tif,541222.029,5762109.965,1131.874,2.64704,2.50950,-99.31642
1417_RGB_111947_rgbi.tif,541254.753,5762348.922,1132.372,2.75187,1.87752,-100.27981
1418_RGB_111948_rgbi.tif,541291.735,5762585.213,1133.255,2.70209,0.74636,-101.46461
1419_RGB_111949_rgbi.tif,540651.526,5762635.519,1148.176,-1.98374,4.13050,81.20073
1420_RGB_111950_rgbi.tif,540616.850,5762397.480,1147.581,-2.31471,3.20974,83.43899
1421_RGB_111951_rgbi.tif,540588.240,5762158.402,1147.751,-2.81873,1.54286,84.55544
1422_RGB_111952_rgbi.tif,540562.654,5761917.790,1148.888,-3.02606,0.68246,84.85872
1423_RGB_111953_rgbi.tif,540537.598,5761678.941,1150.916,-3.27629,-1.29287,84.43246
1424_RGB_111954_rgbi.tif,540509.114,5761439.689,1153.261,-3.39648,-2.42893,83.59219
1425_RGB_111955_rgbi.tif,540475.569,5761201.851,1155.459,-3.01151,0.33247,82.28411
1426_RGB_111956_rgbi.tif,540440.273,5760962.799,1157.015,-2.62857,2.19274,82.27860
1427_RGB_111957_rgbi.tif,540408.623,5760726.119,1157.864,-2.49569,2.98635,84.07798
1428_RGB_111958_rgbi.tif,540381.571,5760486.073,1158.234,-2.75585,0.32493,84.38709
1429_RGB_111959_rgbi.tif,540354.645,5760246.446,1158.966,-2.68111,-1.60790,83.79757
1430_RGB_111960_rgbi.tif,540324.195,5760008.105,1157.805,-2.05571,-2.51404,82.57127
1431_RGB_111961_rgbi.tif,540288.468,5759770.112,1153.748,-0.64304,0.56860,81.58385
1432_RGB_111962_rgbi.tif,540253.147,5759530.898,1146.838,0.00181,3.09581,82.92640
1433_RGB_111963_rgbi.tif,540222.637,5759292.262,1139.848,-0.69987,0.42685,83.53512
1434_RGB_111964_rgbi.tif,540193.267,5759053.924,1135.555,-1.46585,-0.45031,83.92277
1435_RGB_111965_rgbi.tif,540163.292,5758815.431,1133.747,-1.75405,1.33284,83.13364
1436_RGB_111966_rgbi.tif,540133.870,5758575.555,1132.949,-1.85619,-0.02242,84.09233
1437_RGB_111967_rgbi.tif,540104.287,5758336.838,1132.139,-1.94570,0.28517,83.37889
1438_RGB_111968_rgbi.tif,540074.662,5758098.923,1132.041,-1.83788,4.30908,84.63085
1439_RGB_111969_rgbi.tif,540051.703,5757859.098,1132.516,-1.93605,6.66315,87.02075
1440_RGB_111970_rgbi.tif,540037.020,5757618.159,1133.369,-2.51449,-1.53144,86.96585
1441_RGB_111971_rgbi.tif,540019.553,5757378.140,1135.186,-2.80597,-4.40096,85.41469
1442_RGB_111972_rgbi.tif,539992.998,5757139.359,1136.823,-2.56310,-1.98679,82.35665
1443_RGB_111973_rgbi.tif,539959.117,5756901.005,1138.118,-2.41176,-0.58266,82.07164
1444_RGB_111974_rgbi.tif,539922.932,5756662.491,1139.419,-2.28545,0.38676,81.67005
1445_RGB_111975_rgbi.tif,539885.391,5756424.245,1140.688,-2.29722,-1.31774,81.12478
1446_RGB_111976_rgbi.tif,539845.865,5756188.632,1140.540,-1.61392,0.66794,81.24889
1447_RGB_111977_rgbi.tif,539806.792,5755950.292,1137.927,-0.60110,2.50312,81.77198
1448_RGB_111978_rgbi.tif,539771.069,5755711.808,1132.203,-0.18861,0.92760,82.55344
1449_RGB_111979_rgbi.tif,539737.234,5755472.611,1124.818,-0.06954,0.98691,82.73099
1450_RGB_111980_rgbi.tif,539704.951,5755235.966,1117.969,-0.25324,0.74006,83.21040
1451_RGB_111981_rgbi.tif,539672.695,5754996.968,1112.482,-0.78384,-1.26115,83.02800
1452_RGB_111982_rgbi.tif,539638.448,5754758.262,1109.007,-0.88014,4.03947,82.91473
1453_RGB_111983_rgbi.tif,539607.455,5754519.637,1107.817,-1.79421,0.01753,84.12526
1454_RGB_111984_rgbi.tif,539576.875,5754282.327,1109.985,-3.25514,-0.76498,83.34063
1455_RGB_111985_rgbi.tif,539544.947,5754043.489,1116.442,-3.56157,3.68692,84.52614
1456_RGB_111986_rgbi.tif,539517.815,5753804.036,1124.021,-3.67341,1.22195,85.44327
1457_RGB_111987_rgbi.tif,539492.322,5753564.860,1129.513,-2.96034,1.70638,85.16653
1458_RGB_111988_rgbi.tif,539468.029,5753325.051,1131.861,-2.16229,0.74617,85.89071
1459_RGB_111989_rgbi.tif,539444.576,5753086.403,1130.547,-1.35552,-1.10485,85.34540
1460_RGB_111990_rgbi.tif,539419.090,5752846.442,1125.830,-0.65682,0.03607,84.91133
1461_RGB_111991_rgbi.tif,539393.467,5752607.941,1119.527,-0.21645,2.00789,85.45476
1462_RGB_111992_rgbi.tif,539370.657,5752367.394,1113.314,-0.66669,-1.15363,86.31449
1463_RGB_111993_rgbi.tif,539346.831,5752127.291,1108.029,-1.05610,-2.74226,84.99846
1464_RGB_111994_rgbi.tif,539317.630,5751888.776,1105.450,-2.52307,-1.73710,83.90347
1465_RGB_111995_rgbi.tif,539285.137,5751651.068,1108.912,-3.69860,0.54101,83.61468
1466_RGB_111996_rgbi.tif,539252.640,5751411.966,1116.785,-4.11178,2.47203,83.94332
1467_RGB_111997_rgbi.tif,539223.546,5751173.648,1125.687,-4.15212,0.73916,85.29400
1468_RGB_111998_rgbi.tif,539195.718,5750934.483,1132.565,-3.59188,-1.41661,84.61873
1469_RGB_111999_rgbi.tif,539165.424,5750696.461,1135.104,-2.38206,0.34536,84.15255
1470_RGB_112000_rgbi.tif,539134.456,5750457.279,1133.489,-1.69559,0.20288,84.41446
1471_RGB_112001_rgbi.tif,539103.658,5750218.690,1129.096,-1.24807,-0.16894,84.20764
1472_RGB_112002_rgbi.tif,539072.168,5749978.951,1123.621,-1.07762,-0.34735,84.00549
1473_RGB_112003_rgbi.tif,539040.212,5749742.373,1118.460,-1.22138,-0.51346,83.82106
1474_RGB_112004_rgbi.tif,539006.824,5749503.182,1114.595,-1.39191,1.57750,83.52305
1475_RGB_112005_rgbi.tif,538975.254,5749263.988,1112.754,-1.87339,1.94356,84.47551
1476_RGB_112006_rgbi.tif,538945.910,5749025.671,1112.996,-2.64278,-2.52106,83.66137
1477_RGB_112007_rgbi.tif,538912.956,5748787.683,1115.263,-2.72613,0.70519,83.30252
1478_RGB_112008_rgbi.tif,538879.732,5748548.996,1117.536,-1.69564,0.45737,83.51418
1479_RGB_112009_rgbi.tif,538846.921,5748311.102,1115.647,-1.33659,0.12676,83.57743
1480_RGB_112010_rgbi.tif,538814.015,5748073.242,1112.999,-1.45416,-0.34490,83.39178
1481_RGB_112011_rgbi.tif,538780.140,5747833.679,1110.418,-1.59283,-0.00687,83.21592
1482_RGB_112012_rgbi.tif,538746.005,5747596.455,1107.896,-1.81223,0.17001,83.13597
1483_RGB_112013_rgbi.tif,538711.320,5747358.263,1106.025,-2.03928,0.29081,82.99707
1484_RGB_112014_rgbi.tif,538676.483,5747120.308,1105.313,-2.23678,0.14245,83.18655
1485_RGB_112015_rgbi.tif,538641.359,5746881.770,1105.860,-2.19108,2.40423,83.34232
1486_RGB_112016_rgbi.tif,538609.224,5746643.421,1107.621,-2.09479,2.37645,84.86557
1487_RGB_112017_rgbi.tif,538581.035,5746404.297,1107.199,-1.73315,1.23444,85.24984
1488_RGB_112018_rgbi.tif,538554.874,5746165.699,1105.522,-1.91710,0.73464,85.71365
1489_RGB_112019_rgbi.tif,538529.496,5745925.794,1104.486,-2.05468,0.39061,85.60852
1490_RGB_112020_rgbi.tif,538504.397,5745686.955,1103.631,-2.17645,0.11607,85.38469
1491_RGB_112021_rgbi.tif,538479.391,5745447.221,1103.565,-2.31968,0.33332,85.24579
1492_RGB_112022_rgbi.tif,538454.629,5745207.976,1104.787,-2.24755,0.64093,85.75369
1493_RGB_112023_rgbi.tif,538430.371,5744967.749,1105.978,-2.19026,-0.05034,85.53756
1494_RGB_112024_rgbi.tif,538406.367,5744729.592,1105.444,-2.16041,-0.73460,85.79455
1495_RGB_112025_rgbi.tif,538380.644,5744489.372,1104.581,-2.14414,-0.38161,85.00549
1496_RGB_112026_rgbi.tif,538353.806,5744251.481,1104.779,-2.30475,-0.02261,84.87382
1497_RGB_112027_rgbi.tif,538326.210,5744010.891,1105.494,-2.38086,0.29770,84.82845
1498_RGB_112028_rgbi.tif,537628.318,5743640.160,1118.826,1.83790,1.32614,-99.39024
1499_RGB_112029_rgbi.tif,537656.954,5743879.358,1116.169,1.99606,-0.80453,-99.48688
1500_RGB_112030_rgbi.tif,537685.552,5744117.755,1115.896,2.67512,0.65552,-99.69801
1501_RGB_112031_rgbi.tif,537716.326,5744356.231,1117.398,2.98952,0.44550,-100.33921
1502_RGB_112032_rgbi.tif,537749.483,5744594.972,1120.379,3.07421,-0.64333,-100.18295
1503_RGB_112033_rgbi.tif,537782.344,5744832.718,1124.160,2.75869,-3.03323,-99.91657
1504_RGB_112034_rgbi.tif,537811.396,5745072.278,1127.419,3.00841,-1.00329,-98.44903
1505_RGB_112035_rgbi.tif,537838.701,5745311.553,1129.074,2.35409,-0.99838,-98.78089
1506_RGB_112036_rgbi.tif,537865.288,5745549.851,1128.487,2.12280,2.06309,-99.13022
1507_RGB_112037_rgbi.tif,537894.560,5745788.889,1126.329,1.75512,0.15368,-99.88521
1508_RGB_112038_rgbi.tif,537925.090,5746027.117,1123.883,1.52218,-1.46971,-101.00755
1509_RGB_112039_rgbi.tif,537955.681,5746266.600,1122.427,1.96078,0.36379,-100.36076
1510_RGB_112040_rgbi.tif,537987.254,5746505.032,1121.522,1.79881,-1.31971,-100.53818
1511_RGB_112041_rgbi.tif,538017.312,5746744.194,1120.736,2.24672,-2.85503,-99.66023
1512_RGB_112042_rgbi.tif,538042.857,5746983.548,1121.129,2.50216,-1.80620,-99.04185
1513_RGB_112043_rgbi.tif,538066.390,5747222.588,1123.446,2.66982,0.19467,-98.67002
1514_RGB_112044_rgbi.tif,538092.829,5747461.799,1126.554,3.19142,3.42578,-100.45591
1515_RGB_112045_rgbi.tif,538124.488,5747700.983,1129.336,2.17938,-2.23661,-100.22516
1516_RGB_112046_rgbi.tif,538154.825,5747939.007,1131.554,2.36342,-0.34541,-100.42213
1517_RGB_112047_rgbi.tif,538185.631,5748178.180,1132.065,2.01778,-1.17285,-100.01821
1518_RGB_112048_rgbi.tif,538215.755,5748416.890,1131.235,1.99851,-0.16501,-99.96219
1519_RGB_112049_rgbi.tif,538246.354,5748654.449,1129.149,1.84505,-0.94767,-100.18570
1520_RGB_112050_rgbi.tif,538276.550,5748893.742,1126.921,1.87942,-0.96158,-99.70842
1521_RGB_112051_rgbi.tif,538305.875,5749132.850,1125.088,2.33174,1.32404,-99.83056
1522_RGB_112052_rgbi.tif,538337.613,5749371.845,1123.995,2.27763,0.18460,-100.57714
1523_RGB_112053_rgbi.tif,538371.042,5749609.597,1123.833,2.35887,-0.63750,-100.58390
1524_RGB_112054_rgbi.tif,538404.444,5749847.015,1124.703,2.34461,-1.42634,-100.67588
1525_RGB_112055_rgbi.tif,538436.661,5750085.836,1126.112,2.32066,-2.23187,-100.07244
1526_RGB_112056_rgbi.tif,538465.829,5750325.628,1127.973,2.36114,-1.78356,-99.25159
1527_RGB_112057_rgbi.tif,538492.153,5750563.328,1129.996,2.59335,0.46520,-98.91310
1528_RGB_112058_rgbi.tif,538519.062,5750803.587,1131.230,2.27099,-1.06873,-98.81431
1529_RGB_112059_rgbi.tif,538545.868,5751041.731,1131.594,2.58746,1.86410,-99.37567
1530_RGB_112060_rgbi.tif,538575.958,5751281.501,1130.927,2.09435,-0.37934,-99.54881
1531_RGB_112061_rgbi.tif,538606.363,5751519.609,1129.561,1.89387,-0.70482,-99.59573
1532_RGB_112062_rgbi.tif,538636.264,5751758.379,1127.853,1.67220,-1.47313,-99.22923
1533_RGB_112063_rgbi.tif,538664.839,5751997.397,1126.360,1.91216,-0.06687,-99.36533
1534_RGB_112064_rgbi.tif,538693.885,5752237.758,1124.921,1.94894,-1.26425,-99.30865
1535_RGB_112065_rgbi.tif,538721.937,5752475.407,1123.933,2.47585,0.92605,-99.17874
1536_RGB_112066_rgbi.tif,538752.199,5752714.684,1123.862,2.43992,0.31080,-100.08444
1537_RGB_112067_rgbi.tif,538784.092,5752952.533,1124.073,2.33068,-0.93608,-100.14028
1538_RGB_112068_rgbi.tif,538815.373,5753191.092,1124.631,2.05750,-2.46887,-99.60836
1539_RGB_112069_rgbi.tif,538843.195,5753429.690,1124.855,1.97188,-2.96404,-98.55309
1540_RGB_112070_rgbi.tif,538867.228,5753668.901,1124.903,2.11524,-0.81568,-98.07904
1541_RGB_112071_rgbi.tif,538892.994,5753908.938,1124.242,2.86039,5.68729,-100.22647
1542_RGB_112072_rgbi.tif,538928.644,5754146.206,1122.239,1.69101,-0.34060,-102.11033
1543_RGB_112073_rgbi.tif,538967.340,5754384.691,1120.528,1.99885,-0.87749,-101.72466
1544_RGB_112074_rgbi.tif,539005.097,5754622.587,1120.324,2.11266,-1.97142,-101.22489
1545_RGB_112075_rgbi.tif,539040.855,5754860.492,1120.903,2.29562,-1.92580,-100.87101
1546_RGB_112076_rgbi.tif,539073.898,5755098.392,1122.096,2.50846,-1.09811,-99.93539
1547_RGB_112077_rgbi.tif,539105.817,5755335.954,1123.818,2.67708,0.51868,-100.34283
1548_RGB_112078_rgbi.tif,539139.919,5755574.719,1125.555,2.57815,0.25332,-100.80380
1549_RGB_112079_rgbi.tif,539175.926,5755812.817,1126.885,2.57455,0.39331,-101.21864
1550_RGB_112080_rgbi.tif,539213.959,5756050.306,1127.749,2.53407,0.57525,-101.68755
1551_RGB_112081_rgbi.tif,539253.309,5756287.485,1128.341,1.54574,-8.52131,-100.93266
1552_RGB_112082_rgbi.tif,539280.785,5756527.731,1132.081,3.08033,-5.21220,-96.91686
1553_RGB_112083_rgbi.tif,539298.410,5756767.105,1138.328,4.20353,1.33843,-96.73670
1554_RGB_112084_rgbi.tif,539319.442,5757006.586,1145.139,4.44734,3.73310,-98.99527
1555_RGB_112085_rgbi.tif,539347.778,5757245.872,1150.170,2.60178,-2.76466,-99.14405
1556_RGB_112086_rgbi.tif,539374.015,5757484.977,1150.626,1.50051,-1.35392,-98.27707
1557_RGB_112087_rgbi.tif,539398.440,5757725.316,1146.185,0.56375,-0.21250,-98.14370
1558_RGB_112088_rgbi.tif,539423.298,5757964.384,1138.693,0.38019,1.53221,-98.84164
1559_RGB_112089_rgbi.tif,539450.826,5758203.868,1130.771,0.23798,-1.13678,-98.63166
1560_RGB_112090_rgbi.tif,539477.035,5758444.175,1124.834,0.79042,-1.43913,-98.16911
1561_RGB_112091_rgbi.tif,539502.610,5758682.108,1121.972,2.12462,3.03121,-99.00292
1562_RGB_112092_rgbi.tif,539533.432,5758920.884,1121.820,2.48456,0.76817,-100.07558
1563_RGB_112093_rgbi.tif,539567.079,5759159.232,1124.309,2.98541,0.03497,-100.16219
1564_RGB_112094_rgbi.tif,539602.293,5759397.856,1128.653,3.36485,0.44022,-100.36234
1565_RGB_112095_rgbi.tif,539638.190,5759634.191,1133.690,3.10532,-0.50972,-99.89843
1566_RGB_112096_rgbi.tif,539673.274,5759871.954,1137.556,2.55602,-0.22282,-99.18307
1567_RGB_112097_rgbi.tif,539705.357,5760111.537,1138.777,1.61340,-3.80626,-98.30691
1568_RGB_112098_rgbi.tif,539731.011,5760350.132,1138.351,1.70146,-0.97585,-97.45991
1569_RGB_112099_rgbi.tif,539754.901,5760590.085,1136.418,1.69417,0.74011,-97.24409
1570_RGB_112100_rgbi.tif,539780.226,5760829.978,1133.511,1.88069,2.51436,-98.30710
1571_RGB_112101_rgbi.tif,539810.261,5761068.683,1130.192,1.79874,2.10250,-99.78847
1572_RGB_112102_rgbi.tif,539844.043,5761306.728,1127.321,1.50322,-0.92469,-99.74576
1573_RGB_112103_rgbi.tif,539877.077,5761544.739,1125.816,1.88497,-0.72503,-99.97498
1574_RGB_112104_rgbi.tif,539909.155,5761783.954,1125.781,1.80014,-3.45070,-98.84694
1575_RGB_112105_rgbi.tif,539936.916,5762022.507,1126.798,2.52202,-0.37303,-98.25348
1576_RGB_112106_rgbi.tif,539964.323,5762261.612,1128.667,2.70609,-0.12177,-98.67646
1577_RGB_112107_rgbi.tif,539992.932,5762499.292,1131.252,2.79814,0.54757,-99.11190
1578_RGB_112108_rgbi.tif,540023.723,5762739.128,1133.519,2.60720,0.46960,-99.57336
1579_RGB_112109_rgbi.tif,539390.897,5762792.080,1115.688,-2.59241,-0.84472,84.25214
1580_RGB_112110_rgbi.tif,539361.922,5762552.007,1119.087,-3.26569,-1.49696,83.61028
1581_RGB_112111_rgbi.tif,539330.108,5762315.076,1123.737,-3.47653,-1.80611,82.30226
1582_RGB_112112_rgbi.tif,539293.539,5762076.851,1128.391,-3.25620,-0.88243,81.51337
1583_RGB_112113_rgbi.tif,539254.747,5761839.522,1132.167,-2.75024,1.28944,81.66248
1584_RGB_112114_rgbi.tif,539217.513,5761602.072,1134.506,-2.26483,2.44602,82.34796
1585_RGB_112115_rgbi.tif,539184.211,5761363.620,1135.278,-1.90299,2.58013,83.48686
1586_RGB_112116_rgbi.tif,539154.655,5761124.354,1134.609,-1.86006,-0.25998,83.67929
1587_RGB_112117_rgbi.tif,539125.623,5760885.057,1132.887,-1.34066,1.99482,84.12596
1588_RGB_112118_rgbi.tif,539099.096,5760646.261,1130.593,-1.51425,-0.09317,84.27107
1589_RGB_112119_rgbi.tif,539072.009,5760407.052,1128.379,-1.66994,-0.51394,83.65826
1590_RGB_112120_rgbi.tif,539042.992,5760168.154,1126.855,-1.91760,-0.03709,83.61189
1591_RGB_112121_rgbi.tif,539013.268,5759929.023,1126.874,-2.17692,1.29786,83.84773
1592_RGB_112122_rgbi.tif,538985.117,5759690.734,1128.636,-2.57836,0.04716,84.28222
1593_RGB_112123_rgbi.tif,538956.887,5759452.670,1131.111,-2.57913,0.32842,83.74277
1594_RGB_112124_rgbi.tif,538928.079,5759212.117,1133.354,-2.31131,2.30960,84.36670
1595_RGB_112125_rgbi.tif,538901.788,5758973.157,1134.909,-2.19374,2.05303,84.90119
1596_RGB_112126_rgbi.tif,538877.826,5758732.994,1135.644,-2.32539,-2.08647,85.17024
1597_RGB_112127_rgbi.tif,538852.128,5758495.090,1135.449,-2.06819,-1.42690,84.39306
1598_RGB_112128_rgbi.tif,538823.276,5758256.578,1134.411,-1.90457,-2.13418,83.85229
1599_RGB_112129_rgbi.tif,538791.104,5758017.802,1132.626,-1.54413,0.29743,83.26711
1600_RGB_112130_rgbi.tif,538757.716,5757778.931,1130.823,-1.63029,-0.06470,82.84706
1601_RGB_112131_rgbi.tif,538723.306,5757541.506,1129.470,-1.65262,1.65074,82.76807
1602_RGB_112132_rgbi.tif,538689.648,5757302.607,1128.815,-1.84828,1.64789,83.26152
1603_RGB_112133_rgbi.tif,538657.690,5757064.538,1128.878,-2.01930,-0.29512,83.30751
1604_RGB_112134_rgbi.tif,538624.749,5756826.466,1128.521,-1.78092,0.85825,82.99576
1605_RGB_112135_rgbi.tif,538592.059,5756586.976,1127.878,-1.52826,2.52913,83.89459
1606_RGB_112136_rgbi.tif,538562.451,5756347.882,1126.650,-1.63829,-0.63145,83.96293
1607_RGB_112137_rgbi.tif,538532.046,5756110.532,1124.870,-1.32274,1.34914,83.57880
1608_RGB_112138_rgbi.tif,538501.928,5755871.251,1122.786,-1.31552,0.97612,84.17398
1609_RGB_112139_rgbi.tif,538472.621,5755631.993,1119.705,-0.77015,-1.38977,83.87906
1610_RGB_112140_rgbi.tif,538441.113,5755393.619,1113.921,-0.21647,0.32974,83.27778
1611_RGB_112141_rgbi.tif,538408.864,5755155.306,1107.383,-0.34238,0.74059,83.36778
1612_RGB_112142_rgbi.tif,538377.517,5754917.132,1102.447,-0.87140,1.21773,83.91767
1613_RGB_112143_rgbi.tif,538347.726,5754677.470,1100.945,-1.95485,0.98468,84.22140
1614_RGB_112144_rgbi.tif,538319.106,5754439.480,1104.538,-3.04463,0.91530,84.49627
1615_RGB_112145_rgbi.tif,538290.948,5754199.807,1111.879,-3.62846,1.03459,84.63333
1616_RGB_112146_rgbi.tif,538263.748,5753961.986,1119.283,-3.16084,0.55765,84.73888
1617_RGB_112147_rgbi.tif,538235.855,5753722.089,1122.769,-2.18100,-0.94512,84.10666
1618_RGB_112148_rgbi.tif,538205.902,5753482.978,1121.401,-0.97445,0.71822,83.80015
1619_RGB_112149_rgbi.tif,538176.461,5753245.584,1116.365,-0.24817,0.50038,84.16929
1620_RGB_112150_rgbi.tif,538148.680,5753005.919,1110.965,-1.51645,0.51473,85.06001
1621_RGB_112151_rgbi.tif,538122.764,5752765.861,1110.514,-1.84423,2.69873,85.00229
1622_RGB_112152_rgbi.tif,538098.545,5752526.941,1110.122,-1.34264,-2.38402,84.73116
1623_RGB_112153_rgbi.tif,538070.896,5752288.096,1106.771,-1.00190,-1.35546,84.06353
1624_RGB_112154_rgbi.tif,538040.579,5752048.956,1103.779,-1.56963,0.39229,83.84649
1625_RGB_112155_rgbi.tif,538010.216,5751810.063,1103.935,-2.08741,1.90499,83.94023
1626_RGB_112156_rgbi.tif,537981.383,5751571.406,1106.505,-2.78162,0.39981,84.22689
1627_RGB_112157_rgbi.tif,537951.727,5751333.106,1110.743,-3.27155,-0.74156,83.71680
1628_RGB_112158_rgbi.tif,537919.892,5751094.894,1115.881,-3.13821,1.02438,83.79300
1629_RGB_112159_rgbi.tif,537888.159,5750856.151,1120.493,-2.95826,-0.21051,83.48593
1630_RGB_112160_rgbi.tif,537855.257,5750617.667,1123.339,-2.43223,-0.19165,83.17811
1631_RGB_112161_rgbi.tif,537821.471,5750380.943,1123.773,-1.54635,2.28707,83.23638
1632_RGB_112162_rgbi.tif,537789.897,5750141.018,1121.491,-1.14333,1.50745,84.31936
1633_RGB_112163_rgbi.tif,537760.924,5749902.522,1117.571,-0.99462,-0.11173,84.32130
1634_RGB_112164_rgbi.tif,537730.993,5749663.200,1113.555,-1.23368,-1.79324,83.81509
1635_RGB_112165_rgbi.tif,537698.061,5749425.757,1110.305,-1.47534,1.25997,83.00220
1636_RGB_112166_rgbi.tif,537665.461,5749186.480,1109.359,-2.15665,1.82262,83.95995
1637_RGB_112167_rgbi.tif,537635.255,5748948.001,1111.112,-2.81943,-0.73401,83.97291
1638_RGB_112168_rgbi.tif,537603.114,5748709.517,1114.069,-3.00063,0.19190,83.26338
1639_RGB_112169_rgbi.tif,537569.981,5748471.226,1117.031,-2.84062,0.90484,83.31562
1640_RGB_112170_rgbi.tif,537537.494,5748233.782,1119.369,-2.34532,0.15653,82.50937
1641_RGB_112171_rgbi.tif,537504.125,5747994.744,1118.831,-1.55264,1.52942,82.52221
1642_RGB_112172_rgbi.tif,537472.034,5747756.658,1116.404,-1.42096,0.77808,82.86134
1643_RGB_112173_rgbi.tif,537440.015,5747518.588,1114.770,-1.63940,0.71063,82.45856
1644_RGB_112174_rgbi.tif,537408.404,5747279.259,1115.666,-3.44012,-0.24212,83.05970
1645_RGB_112175_rgbi.tif,537377.476,5747040.744,1119.638,-2.81220,1.42132,82.88675
1646_RGB_112176_rgbi.tif,537347.676,5746802.522,1120.150,-1.72450,1.23424,83.42000
1647_RGB_112177_rgbi.tif,537320.249,5746563.767,1117.020,-1.71479,0.83518,84.88483
1648_RGB_112178_rgbi.tif,537293.768,5746322.997,1114.521,-2.41865,-1.00310,84.46727
1649_RGB_112179_rgbi.tif,537264.911,5746084.219,1114.190,-2.53168,2.34736,84.52396
1650_RGB_112180_rgbi.tif,537237.977,5745846.119,1115.675,-2.87245,0.39327,85.03718
1651_RGB_112181_rgbi.tif,537212.573,5745606.423,1117.435,-2.72020,0.18475,86.31423
1652_RGB_112182_rgbi.tif,537187.719,5745366.608,1118.476,-2.54584,-0.45852,85.02418
1653_RGB_112183_rgbi.tif,537161.992,5745127.364,1117.996,-2.21513,0.98764,84.77855
1654_RGB_112184_rgbi.tif,537136.328,5744889.006,1116.985,-2.30792,-0.96950,84.12646
1655_RGB_112185_rgbi.tif,537107.271,5744649.999,1115.830,-2.27451,-1.55766,82.91346
1656_RGB_112186_rgbi.tif,537073.918,5744411.850,1114.506,-2.19881,-1.01084,81.72392
1657_RGB_112187_rgbi.tif,537037.810,5744173.553,1112.286,-1.77198,1.19138,82.22621
1658_RGB_112188_rgbi.tif,537003.343,5743935.352,1110.060,-1.59600,1.74924,83.18590
1659_RGB_112189_rgbi.tif,536971.205,5743696.609,1107.658,-1.89310,1.90663,83.91029
1660_RGB_112190_rgbi.tif,536353.024,5743800.891,1137.438,1.61296,-0.24272,-98.72358
1661_RGB_112191_rgbi.tif,536381.836,5744040.064,1134.818,2.95700,-0.80360,-98.80553
1662_RGB_112192_rgbi.tif,536411.866,5744277.722,1138.025,4.12725,1.15215,-99.85891
1663_RGB_112193_rgbi.tif,536445.557,5744515.852,1142.613,3.28371,-0.75035,-99.01663
1664_RGB_112194_rgbi.tif,536479.307,5744754.902,1143.267,1.68976,-1.56303,-98.85981
1665_RGB_112195_rgbi.tif,536510.911,5744993.154,1137.992,0.40195,-1.95374,-99.04280
1666_RGB_112196_rgbi.tif,536539.947,5745230.862,1130.185,0.93496,1.47279,-99.31306
1667_RGB_112197_rgbi.tif,536571.474,5745470.236,1124.046,1.16623,-1.60512,-99.78960
1668_RGB_112198_rgbi.tif,536602.418,5745709.414,1121.778,2.34847,-0.93439,-99.53986
1669_RGB_112199_rgbi.tif,536632.934,5745948.627,1123.473,3.47808,-0.04873,-99.17998
1670_RGB_112200_rgbi.tif,536663.490,5746186.667,1128.499,3.60370,-2.26137,-98.49955
1671_RGB_112201_rgbi.tif,536691.623,5746425.154,1134.126,3.13192,-1.02690,-98.68561
1672_RGB_112202_rgbi.tif,536718.428,5746665.298,1135.924,2.30086,-1.08685,-97.38379
1673_RGB_112203_rgbi.tif,536743.478,5746903.737,1134.214,2.01972,1.67401,-97.91736
1674_RGB_112204_rgbi.tif,536771.443,5747142.278,1131.443,1.52723,-0.48712,-98.05947
