CIR_Filena	Easting	Northing	Ellips	Omega	Phi	Kappa
2096_150338.299493769C000617-45-20.299_NIR_65931_124777_rgbi.tif	453293.590	5625464.379	4356.903	0.52981	-5.52245	-139.91239
2096_150343.300236770C000617-45-25.300_NIR_65932_124778_rgbi.tif	453608.502	5625690.728	4364.123	3.81438	-1.53087	-138.70320
2096_150348.29998771C000617-45-30.299_NIR_65933_124779_rgbi.tif	453924.851	5625915.487	4360.872	2.09373	-0.95302	-139.63677
2096_150353.299728772C000617-45-35.299_NIR_65934_124780_rgbi.tif	454246.282	5626142.600	4353.670	1.92938	-1.95940	-139.18265
2096_150358.299472773C000617-45-40.299_NIR_65935_124781_rgbi.tif	454570.860	5626370.479	4353.454	2.51363	-2.81084	-140.45999
2096_150363.300217774C000617-45-45.300_NIR_65936_124782_rgbi.tif	454894.746	5626596.719	4358.639	2.02058	-3.53751	-138.90198
2096_150368.299962775C000617-45-50.299_NIR_65937_124783_rgbi.tif	455214.604	5626824.355	4359.494	1.74917	-2.03161	-139.37018
2096_150373.299706776C000617-45-55.299_NIR_65938_124784_rgbi.tif	455536.574	5627052.954	4352.379	2.12304	-0.88459	-139.49429
2096_150378.300452777C000617-46-00.300_NIR_65939_124785_rgbi.tif	455864.417	5627281.699	4344.280	1.01762	-2.25055	-140.38634
2096_150383.300202778C000617-46-05.300_NIR_65940_124786_rgbi.tif	456194.817	5627511.380	4341.106	2.56294	-2.32179	-140.10782
2096_150388.300944779C000617-46-10.300_NIR_65941_124787_rgbi.tif	456525.088	5627738.667	4344.893	2.59609	-3.52748	-140.49394
2096_150393.299692780C000617-46-15.299_NIR_65942_124788_rgbi.tif	456852.235	5627961.468	4352.947	3.32497	-3.31769	-140.55774
2096_150398.300439781C000617-46-20.300_NIR_65943_124789_rgbi.tif	457176.328	5628179.290	4360.510	2.32134	-3.49684	-140.76284
2096_150403.300209782C000617-46-25.300_NIR_65944_124790_rgbi.tif	457497.468	5628396.128	4362.364	0.57458	-3.57922	-140.09179
2096_150408.30093783C000617-46-30.300_NIR_65945_124791_rgbi.tif	457816.609	5628617.611	4358.006	2.66693	-0.83168	-139.75881
2096_150413.299724784C000617-46-35.299_NIR_65946_124792_rgbi.tif	458141.493	5628838.565	4350.799	1.13503	-1.73248	-140.78532
2096_150418.300423785C000617-46-40.300_NIR_65947_124793_rgbi.tif	458472.022	5629060.841	4343.858	2.31994	-1.04526	-141.31222
2096_150423.300165786C000617-46-45.300_NIR_65948_124794_rgbi.tif	458807.327	5629282.820	4340.502	1.22128	-2.90017	-141.39180
2096_150428.299914787C000617-46-50.299_NIR_65949_124795_rgbi.tif	459142.660	5629505.901	4341.058	0.91916	-2.98272	-141.19143
2096_150433.298778788C000617-46-55.298_NIR_65950_124796_rgbi.tif	459476.829	5629731.724	4339.394	0.54984	-2.20966	-140.94527
2096_150438.300404789C000617-47-00.300_NIR_65951_124797_rgbi.tif	459812.358	5629961.908	4333.378	0.51016	-1.74379	-140.62654
2096_150443.300151790C000617-47-05.300_NIR_65952_124798_rgbi.tif	460150.126	5630196.301	4327.054	0.82326	-1.96182	-140.27557
2096_150448.300895791C000617-47-10.300_NIR_65953_124799_rgbi.tif	460488.890	5630433.686	4324.133	0.92819	-2.74746	-139.89974
2096_150453.300645792C000617-47-15.300_NIR_65954_124800_rgbi.tif	460825.596	5630672.672	4325.441	3.06288	-1.83664	-139.65947
2096_150458.299598793C000617-47-20.299_NIR_65955_124801_rgbi.tif	461160.408	5630908.831	4330.436	2.86482	-2.42110	-139.69034
2096_150463.300132794C000617-47-25.300_NIR_65956_124802_rgbi.tif	461493.457	5631140.988	4335.720	1.96027	-2.89121	-140.34938
2096_150468.300878795C000617-47-30.300_NIR_65957_124803_rgbi.tif	461825.494	5631370.694	4336.632	1.34778	-2.16183	-140.44080
2096_150473.29889796C000617-47-35.298_NIR_65958_124804_rgbi.tif	462157.538	5631601.550	4332.788	1.52899	-1.59216	-139.78502
2096_150478.30037797C000617-47-40.300_NIR_65959_124805_rgbi.tif	462491.466	5631833.878	4329.190	2.06337	-1.56796	-139.82888
2096_150483.300111798C000617-47-45.300_NIR_65960_124806_rgbi.tif	462827.722	5632064.229	4329.358	1.96780	-2.22320	-140.56980
2096_150488.300859799C000617-47-50.300_NIR_65961_124807_rgbi.tif	463164.349	5632292.827	4331.964	2.01741	-2.36003	-140.40014
2096_150493.300604800C000617-47-55.300_NIR_65962_124808_rgbi.tif	463499.834	5632520.656	4334.654	1.80703	-2.50861	-140.66305
2096_150498.300355801C000617-48-00.300_NIR_65963_124809_rgbi.tif	463834.623	5632747.641	4336.254	1.54649	-2.60750	-140.59808
2096_150503.3001802C000617-48-05.300_NIR_65964_124810_rgbi.tif	464168.284	5632975.155	4335.998	1.20059	-2.56791	-140.12053
2096_150508.300849803C000617-48-10.300_NIR_65965_124811_rgbi.tif	464501.670	5633203.941	4334.053	2.24261	-1.35143	-140.38418
2096_150513.300595804C000617-48-15.300_NIR_65966_124812_rgbi.tif	464838.898	5633430.352	4331.336	2.41591	-1.05909	-141.20517
2096_150518.300339805C000617-48-20.300_NIR_65967_124813_rgbi.tif	465180.618	5633654.117	4329.080	0.72748	-2.58306	-141.29025
2096_150523.300087806C000617-48-25.300_NIR_65968_124814_rgbi.tif	465521.666	5633880.366	4328.728	0.60634	-3.19885	-140.73290
2096_150528.300282807C000617-48-30.300_NIR_65969_124815_rgbi.tif	465858.995	5634110.121	4330.519	1.53628	-2.94749	-139.87767
2096_150533.30058808C000617-48-35.300_NIR_65970_124816_rgbi.tif	466193.392	5634340.199	4333.510	1.96075	-2.74698	-139.95390
2096_150538.300324809C000617-48-40.300_NIR_65971_124817_rgbi.tif	466525.769	5634568.974	4336.200	1.27118	-3.15526	-139.58837
2096_150543.301072810C000617-48-45.301_NIR_65972_124818_rgbi.tif	466855.287	5634799.181	4336.829	1.13493	-2.66158	-139.10563
2096_150548.300818811C000617-48-50.300_NIR_65973_124819_rgbi.tif	467183.387	5635031.759	4334.727	1.32443	-2.00299	-138.66524
2096_150553.300565812C000617-48-55.300_NIR_65974_124820_rgbi.tif	467512.141	5635266.656	4330.912	1.67136	-1.40920	-138.73695
2096_150558.30131813C000617-49-00.301_NIR_65975_124821_rgbi.tif	467844.232	5635502.258	4325.933	1.73768	-1.22514	-139.29461
2096_150563.301057814C000617-49-05.301_NIR_65976_124822_rgbi.tif	468179.838	5635738.245	4321.435	0.62567	-2.48183	-139.29095
2096_150568.300804815C000617-49-10.300_NIR_65977_124823_rgbi.tif	468514.514	5635978.105	4318.923	0.94711	-2.72318	-138.57762
2096_150573.300547816C000617-49-15.300_NIR_65978_124824_rgbi.tif	468847.525	5636220.178	4319.004	2.45328	-1.87661	-139.12762
2096_150578.300295817C000617-49-20.300_NIR_65979_124825_rgbi.tif	469181.675	5636458.896	4321.365	3.78161	-1.25127	-139.76683
2096_150583.301039818C000617-49-25.301_NIR_65980_124826_rgbi.tif	469517.486	5636691.703	4325.287	2.38837	-2.61151	-140.33852
2096_150588.300785819C000617-49-30.300_NIR_65981_124827_rgbi.tif	469852.186	5636921.045	4328.919	2.20229	-2.72884	-140.44349
2096_150593.301529820C000617-49-35.301_NIR_65982_124828_rgbi.tif	470185.862	5637148.055	4330.617	2.13982	-2.18692	-140.38149
2096_150598.301277821C000617-49-40.301_NIR_65983_124829_rgbi.tif	470520.782	5637373.064	4329.143	2.79686	-0.82312	-141.10832
2096_150603.301022822C000617-49-45.301_NIR_65984_124830_rgbi.tif	470860.814	5637595.064	4324.357	1.01160	-1.88169	-141.95569
2096_150608.300767823C000617-49-50.300_NIR_65985_124831_rgbi.tif	471203.365	5637818.784	4319.259	0.17108	-2.64705	-141.57896
2096_150613.300513824C000617-49-55.300_NIR_65986_124832_rgbi.tif	471544.472	5638048.122	4316.225	0.73317	-2.71013	-140.93423
2096_150618.301261825C000617-50-00.301_NIR_65987_124833_rgbi.tif	471883.314	5638281.341	4316.683	2.50804	-1.85832	-140.37218
2096_150623.301003826C000617-50-05.301_NIR_65988_124834_rgbi.tif	472222.768	5638511.707	4320.220	1.21983	-3.35502	-141.04223
2096_150628.300753827C000617-50-10.300_NIR_65989_124835_rgbi.tif	472558.936	5638741.993	4324.818	1.04314	-3.86185	-139.90187
2096_150633.3005828C000617-50-15.300_NIR_65990_124836_rgbi.tif	472889.797	5638973.529	4329.994	2.56996	-2.47427	-140.04342
2096_150638.301249829C000617-50-20.301_NIR_65991_124837_rgbi.tif	473219.686	5639202.402	4333.689	1.46329	-2.93819	-140.03283
2096_150643.301830C000617-50-25.301_NIR_65992_124838_rgbi.tif	473547.673	5639432.174	4334.672	1.57985	-2.25269	-139.72923
2096_150648.300747831C000617-50-30.300_NIR_65993_124839_rgbi.tif	473875.831	5639663.100	4333.736	1.90648	-1.62387	-139.98536
2096_150653.300496832C000617-50-35.300_NIR_65994_124840_rgbi.tif	474206.879	5639893.448	4331.900	0.99115	-2.33810	-140.20736
2096_150658.301245833C000617-50-40.301_NIR_65995_124841_rgbi.tif	474537.544	5640127.067	4331.003	-0.30310	-3.75403	-138.86877
2096_150663.300992834C000617-50-45.300_NIR_65996_124842_rgbi.tif	474863.623	5640366.617	4332.110	1.95354	-2.38888	-138.28575
2096_150668.30074835C000617-50-50.300_NIR_65997_124843_rgbi.tif	475190.182	5640604.037	4334.138	2.87737	-1.80152	-139.13299
2096_150673.301489836C000617-50-55.301_NIR_65998_124844_rgbi.tif	475518.648	5640837.135	4335.244	1.59875	-2.86753	-139.43092
2096_150678.301237837C000617-51-00.301_NIR_65999_124845_rgbi.tif	475846.433	5641069.171	4335.465	2.48909	-1.86696	-139.76479
2096_150683.300985838C000617-51-05.300_NIR_66000_124846_rgbi.tif	476175.717	5641298.781	4334.880	2.04229	-2.09907	-139.99985
2096_150688.301733839C000617-51-10.301_NIR_66001_124847_rgbi.tif	476506.352	5641526.859	4333.882	2.62615	-1.56004	-140.63800
2096_150693.300529840C000617-51-15.300_NIR_66002_124848_rgbi.tif	476839.763	5641751.533	4332.780	1.81958	-2.24307	-141.06011
2096_150698.301226841C000617-51-20.301_NIR_66003_124849_rgbi.tif	477174.295	5641975.427	4331.932	1.15514	-2.68867	-140.82915
2096_150703.300977842C000617-51-25.300_NIR_66004_124850_rgbi.tif	477508.006	5642201.080	4331.355	1.35159	-2.42478	-140.46995
2096_150708.301722843C000617-51-30.301_NIR_66005_124851_rgbi.tif	477841.858	5642428.051	4330.711	1.69368	-2.10305	-140.51720
2096_150713.301469844C000617-51-35.301_NIR_66006_124852_rgbi.tif	478176.396	5642655.556	4329.725	1.29963	-2.44415	-140.36894
2096_150718.301217845C000617-51-40.301_NIR_66007_124853_rgbi.tif	478510.924	5642884.383	4328.875	1.62999	-2.10337	-140.35392
2096_150723.300966846C000617-51-45.300_NIR_66008_124854_rgbi.tif	478846.366	5643113.377	4328.712	1.37847	-2.53654	-140.39653
2096_150728.301711847C000617-51-50.301_NIR_66009_124855_rgbi.tif	479181.053	5643343.228	4330.546	1.28424	-3.09174	-140.03572
2096_150733.301461848C000617-51-55.301_NIR_66010_124856_rgbi.tif	479512.691	5643574.179	4334.537	2.57154	-2.32283	-139.77075
2096_150738.301207849C000617-52-00.301_NIR_66011_124857_rgbi.tif	479843.266	5643802.907	4339.281	2.69243	-2.18187	-140.17882
2096_150743.301955850C000617-52-05.301_NIR_66012_124858_rgbi.tif	480174.132	5644028.789	4342.338	1.45515	-2.78879	-140.05185
2096_150748.301703851C000617-52-10.301_NIR_66013_124859_rgbi.tif	480503.921	5644255.490	4342.216	-3.95633	-6.90354	-139.96703
2096_150753.30145852C000617-52-15.301_NIR_66014_124860_rgbi.tif	480813.245	5644506.883	4334.322	-11.42486	-14.66777	-131.13284
2096_150758.301195853C000617-52-20.301_NIR_66015_124861_rgbi.tif	481073.037	5644809.882	4314.435	-8.03110	-13.54611	-120.73729
2096_150763.300943854C000617-52-25.300_NIR_66016_124862_rgbi.tif	481282.602	5645154.141	4295.888	-2.58881	-10.01326	-111.80032
2096_150768.301688855C000617-52-30.301_NIR_66017_124863_rgbi.tif	481448.948	5645520.688	4290.616	1.31775	-3.74395	-106.64787
2096_150773.301432856C000617-52-35.301_NIR_66018_124864_rgbi.tif	481595.154	5645893.144	4285.150	0.44083	-1.97037	-105.27754
2096_150778.300496857C000617-52-40.300_NIR_66019_124865_rgbi.tif	481739.460	5646269.600	4273.045	1.17828	2.79764	-106.66639
2096_150783.300929858C000617-52-45.300_NIR_66020_124866_rgbi.tif	481899.889	5646646.974	4260.495	3.24704	7.20547	-110.02059
2096_150930.954266859C000617-55-12.954_NIR_66021_124867_rgbi.tif	482826.274	5644014.682	4256.728	-0.53370	3.00998	28.16596
2096_150935.955035860C000617-55-17.955_NIR_66022_124868_rgbi.tif	482519.682	5643801.772	4254.839	-1.80480	1.90709	28.11602
2096_150940.954957861C000617-55-22.954_NIR_66023_124869_rgbi.tif	482210.331	5643590.342	4250.655	-1.94630	1.61583	27.62328
2096_150945.954569862C000617-55-27.954_NIR_66024_124870_rgbi.tif	481897.267	5643381.009	4246.388	-1.12048	2.16416	27.44361
2096_150950.954457863C000617-55-32.954_NIR_66025_124871_rgbi.tif	481582.044	5643172.043	4243.787	-1.29658	2.38908	27.29241
2096_150955.954208864C000617-55-37.954_NIR_66026_124872_rgbi.tif	481266.095	5642963.843	4243.691	-0.23879	3.50550	27.04981
2096_150960.953951865C000617-55-42.953_NIR_66027_124873_rgbi.tif	480952.995	5642753.740	4246.474	-1.12203	3.36605	27.79302
2096_150965.955637866C000617-55-47.955_NIR_66028_124874_rgbi.tif	480643.176	5642542.976	4250.779	-1.36182	3.25789	27.93503
2096_150970.954453867C000617-55-52.954_NIR_66029_124875_rgbi.tif	480335.530	5642333.688	4254.369	-1.40779	2.99807	27.93977
2096_150975.954201868C000617-55-57.954_NIR_66030_124876_rgbi.tif	480028.229	5642125.853	4255.612	-1.36694	2.46808	27.85915
2096_150980.954957869C000617-56-02.954_NIR_66031_124877_rgbi.tif	479719.736	5641918.531	4253.874	-1.08478	2.19110	27.88654
2096_150985.954701870C000617-56-07.954_NIR_66032_124878_rgbi.tif	479409.076	5641710.354	4248.951	-0.12068	2.06839	27.88012
2096_150990.955435871C000617-56-12.955_NIR_66033_124879_rgbi.tif	479096.347	5641497.880	4242.635	-0.14263	2.32110	28.80630
2096_150995.955236872C000617-56-17.955_NIR_66034_124880_rgbi.tif	478782.919	5641281.326	4238.827	-0.70505	2.81517	29.00492
2096_151000.954933873C000617-56-22.954_NIR_66035_124881_rgbi.tif	478470.597	5641063.573	4240.252	-1.31478	3.41039	29.05015
2096_151005.954765874C000617-56-27.954_NIR_66036_124882_rgbi.tif	478161.481	5640847.039	4245.936	-1.66865	3.70566	29.02739
2096_151010.955427875C000617-56-32.955_NIR_66037_124883_rgbi.tif	477856.352	5640632.300	4251.969	-1.67018	3.49776	28.86272
2096_151015.954296876C000617-56-37.954_NIR_66038_124884_rgbi.tif	477553.904	5640419.198	4254.997	-1.79101	2.62262	28.76431
2096_151020.954061877C000617-56-42.954_NIR_66039_124885_rgbi.tif	477250.785	5640207.179	4253.294	-0.99721	2.23829	28.40695
2096_151025.954828878C000617-56-47.954_NIR_66040_124886_rgbi.tif	476945.188	5639994.101	4248.040	-0.75627	1.94784	28.39069
2096_151030.954594879C000617-56-52.954_NIR_66041_124887_rgbi.tif	476636.548	5639779.398	4242.652	-0.42172	2.33083	28.35615
2096_151035.955362880C000617-56-57.955_NIR_66042_124888_rgbi.tif	476326.126	5639562.699	4240.371	-0.81100	2.64612	28.45113
2096_151040.956121881C000617-57-02.956_NIR_66043_124889_rgbi.tif	476015.777	5639345.178	4241.299	-1.12606	2.87965	28.71856
2096_151045.95489882C000617-57-07.954_NIR_66044_124890_rgbi.tif	475707.089	5639127.364	4244.146	-1.02237	3.17934	28.90697
2096_151050.955653883C000617-57-12.955_NIR_66045_124891_rgbi.tif	475400.477	5638909.017	4247.814	-1.20828	2.97914	29.06685
2096_151055.95542884C000617-57-17.955_NIR_66046_124892_rgbi.tif	475095.477	5638690.899	4251.288	-1.43457	2.90912	29.14113
2096_151060.955183885C000617-57-22.955_NIR_66047_124893_rgbi.tif	474791.655	5638473.538	4255.106	-1.13959	2.95105	28.94484
2096_151065.955639886C000617-57-27.955_NIR_66048_124894_rgbi.tif	474488.150	5638257.083	4257.464	-1.91131	2.24467	28.41836
2096_151070.955714887C000617-57-32.955_NIR_66049_124895_rgbi.tif	474182.831	5638043.043	4258.195	-1.14907	2.23911	28.10629
2096_151075.95513888C000617-57-37.955_NIR_66050_124896_rgbi.tif	473875.775	5637828.870	4256.931	-0.88784	2.26135	28.19589
2096_151080.955241889C000617-57-42.955_NIR_66051_124897_rgbi.tif	473566.874	5637613.491	4255.104	-1.10714	2.08434	28.19280
2096_151085.955619890C000617-57-47.955_NIR_66052_124898_rgbi.tif	473255.717	5637397.921	4252.721	-1.26317	2.19864	28.17317
2096_151090.954366891C000617-57-52.954_NIR_66053_124899_rgbi.tif	472942.573	5637183.341	4251.352	-1.20679	2.50784	28.02268
2096_151095.955113892C000617-57-57.955_NIR_66054_124900_rgbi.tif	472629.022	5636969.541	4252.393	-1.41786	2.62683	28.09085
2096_151100.955298893C000617-58-02.955_NIR_66055_124901_rgbi.tif	472316.362	5636757.287	4255.146	-1.59814	3.01620	27.96989
2096_151105.955607894C000617-58-07.955_NIR_66056_124902_rgbi.tif	472005.565	5636547.660	4261.221	-1.95668	3.24773	27.71957
2096_151110.954827895C000617-58-12.954_NIR_66057_124903_rgbi.tif	471697.305	5636341.722	4268.631	-2.04745	3.09626	27.51164
2096_151115.955588896C000617-58-17.955_NIR_66058_124904_rgbi.tif	471390.333	5636138.863	4273.098	-1.03898	2.49632	27.03686
2096_151120.955352897C000617-58-22.955_NIR_66059_124905_rgbi.tif	471081.897	5635936.101	4270.065	-0.54604	1.15668	26.89747
2096_151125.954594898C000617-58-27.954_NIR_66060_124906_rgbi.tif	470767.972	5635730.977	4258.373	-0.22925	0.46883	26.83465
2096_151130.955878899C000617-58-32.955_NIR_66061_124907_rgbi.tif	470446.359	5635522.614	4243.860	0.51961	1.68498	27.03377
2096_151135.956092900C000617-58-37.956_NIR_66062_124908_rgbi.tif	470121.746	5635310.481	4239.009	-0.79335	3.28595	27.53657
2096_151140.954835901C000617-58-42.954_NIR_66063_124909_rgbi.tif	469802.139	5635098.391	4248.981	-1.13597	5.36201	27.78435
2096_151145.955164902C000617-58-47.955_NIR_66064_124910_rgbi.tif	469494.911	5634887.566	4268.850	-1.38081	6.17006	28.19108
2096_151150.955928903C000617-58-52.955_NIR_66065_124911_rgbi.tif	469200.308	5634678.172	4285.692	-2.14396	4.11649	28.49860
2096_151155.955691904C000617-58-57.955_NIR_66066_124912_rgbi.tif	468909.782	5634470.620	4290.011	-1.09583	1.87833	28.41455
2096_151160.955824905C000617-59-02.955_NIR_66067_124913_rgbi.tif	468614.496	5634261.303	4279.497	-0.59221	-0.13858	28.17219
2096_151165.955572906C000617-59-07.955_NIR_66068_124914_rgbi.tif	468308.082	5634048.791	4260.469	-0.67047	0.06555	27.99322
2096_151170.955982907C000617-59-12.955_NIR_66069_124915_rgbi.tif	467991.636	5633835.294	4250.954	-1.12202	1.96866	27.55351
2096_151175.955064908C000617-59-17.955_NIR_66070_124916_rgbi.tif	467672.685	5633623.246	4250.469	-1.04090	2.36958	27.57987
2096_151180.955506909C000617-59-22.955_NIR_66071_124917_rgbi.tif	467354.954	5633410.842	4251.080	0.17100	3.07414	27.84507
2096_151185.955557910C000617-59-27.955_NIR_66072_124918_rgbi.tif	467040.388	5633195.076	4250.952	-0.64858	2.57840	28.32723
2096_151190.955301911C000617-59-32.955_NIR_66073_124919_rgbi.tif	466727.679	5632977.872	4250.139	-0.89392	2.44885	28.66372
2096_151195.955053912C000617-59-37.955_NIR_66074_124920_rgbi.tif	466415.939	5632760.778	4250.019	-1.03496	2.49555	28.39440
2096_151200.95556913C000617-59-42.955_NIR_66075_124921_rgbi.tif	466104.726	5632544.568	4249.820	-0.97083	2.51569	28.28677
2096_151205.955544914C000617-59-47.955_NIR_66076_124922_rgbi.tif	465794.098	5632328.963	4249.804	-1.06165	2.63281	28.46668
2096_151210.955087915C000617-59-52.955_NIR_66077_124923_rgbi.tif	465484.136	5632113.770	4249.406	-0.86331	2.57979	28.52834
2096_151215.95503916C000617-59-57.955_NIR_66078_124924_rgbi.tif	465174.870	5631898.451	4250.190	-0.76001	2.85914	28.52342
2096_151220.955615917C000618-00-02.955_NIR_66079_124925_rgbi.tif	464866.932	5631682.635	4250.652	-0.94269	2.48723	28.70942
2096_151225.956524918C000618-00-07.956_NIR_66080_124926_rgbi.tif	464558.914	5631466.866	4249.823	-1.08957	2.47229	28.79200
2096_151230.956144919C000618-00-12.956_NIR_66081_124927_rgbi.tif	464250.748	5631251.443	4250.187	-1.33332	2.59396	28.67762
2096_151235.955017920C000618-00-17.955_NIR_66082_124928_rgbi.tif	463943.169	5631036.455	4251.952	-1.25274	2.67626	28.79054
2096_151240.955768921C000618-00-22.955_NIR_66083_124929_rgbi.tif	463636.203	5630821.522	4253.023	-0.91455	2.69040	28.76903
2096_151245.956513922C000618-00-27.956_NIR_66084_124930_rgbi.tif	463329.710	5630605.877	4252.278	-0.93062	2.48163	28.75855
2096_151250.955264923C000618-00-32.955_NIR_66085_124931_rgbi.tif	463023.018	5630389.672	4250.797	-1.04499	2.51303	28.81732
2096_151255.956012924C000618-00-37.956_NIR_66086_124932_rgbi.tif	462716.031	5630173.161	4251.023	-1.19954	2.76100	28.85277
2096_151260.956724925C000618-00-42.956_NIR_66087_124933_rgbi.tif	462409.843	5629956.915	4253.274	-1.17863	2.58905	28.93160
2096_151265.956502926C000618-00-47.956_NIR_66088_124934_rgbi.tif	462103.918	5629741.119	4253.578	-1.10075	2.46452	28.86995
2096_151270.956251927C000618-00-52.956_NIR_66089_124935_rgbi.tif	461797.670	5629525.511	4254.102	-1.27727	2.68553	28.81282
2096_151275.956025928C000618-00-57.956_NIR_66090_124936_rgbi.tif	461491.803	5629310.348	4255.332	-0.80450	3.07102	28.72603
2096_151280.955783929C000618-01-02.955_NIR_66091_124937_rgbi.tif	461187.170	5629094.289	4255.560	-1.21265	2.54035	29.09124
2096_151285.955545930C000618-01-07.955_NIR_66092_124938_rgbi.tif	460882.404	5628877.791	4253.256	-0.97087	2.82636	29.17637
2096_151290.955306931C000618-01-12.955_NIR_66093_124939_rgbi.tif	460577.613	5628660.881	4252.024	-0.99895	2.67931	29.22490
